time,ax,ay,az,wx,wy,wz,Bx,By,Bz
3.676095,0.7138,1.0729,-1.1378,-0.1996,0.0687,-0.0021,43.425,6.225,-10.875
3.696095,1.0284,2.3692,1.8634,-0.1996,0.0687,-0.0021,43.425,6.225,-10.875
3.716095,-0.3879,1.9534,1.3415,-0.41,0.1274,-0.0411,43.425,6.225,-10.875
3.736095,-0.44025,0.1532,1.0488,-0.41,0.1274,-0.0411,43.425,6.225,-10.875
3.756095,1.22815,0.7099,3.64545,-0.41,0.1274,-0.0411,43.35,7.35,-9.675
3.776095,1.3901,0.7085,3.1608,-0.5328,0.1489,-0.1242,43.35,7.35,-9.675
3.796095,-0.4046,0.6612,-0.3432,-0.5328,0.1489,-0.1242,43.35,7.35,-9.675
3.816095,0.1694,1.2314,1.6936,-0.5328,0.1489,-0.1242,44.25,9.45,-7.05
3.836095,0.3615,0.9776,2.4743,-0.5328,0.1489,-0.1242,44.25,9.45,-7.05
3.856095,-0.2803,0.8648,-0.0508,-1.2646,0.3027,-0.2207,44.25,9.45,-7.05
3.876095,-1.3092,1.3936,0.2809,-1.2646,0.3027,-0.2207,44.25,9.45,-7.05
3.896095,-1.7128,1.0859,-0.2463,-1.2646,0.3027,-0.2207,44.55,13.95,-3.825
3.916095,-1.072,0.9938,-0.0027,-1.7647,0.19,-0.1883,44.55,13.95,-3.825
3.936095,0.0845,0.0619,-0.1851,-1.7647,0.19,-0.1883,44.55,13.95,-3.825
3.956095,-0.5327,-0.55975,1.36455,-1.7647,0.19,-0.1883,45.45,18.45,1.725
3.976095,-1.07495,-0.9066,-0.973,-1.7647,0.19,-0.1883,45.45,18.45,1.725
3.996095,0.0687,-0.3906,-1.955,-1.9761,-0.0302,-0.1506,45.45,18.45,1.725
4.016095,0.4492,0.5874,-1.0678,-1.9761,-0.0302,-0.1506,45.45,18.45,1.725
4.036095,0.6412,0.0465,0.6913,-1.9761,-0.0302,-0.1506,47.25,22.725,7.65
4.056095,0.4384,-2.4361,1.2366,-2.0068,-0.0667,-0.087,47.25,22.725,7.65
4.076095,-0.0036,-0.3698,-2.8584,-2.0068,-0.0667,-0.087,47.25,22.725,7.65
4.096095,0.3696,2.6543,-2.3825,-2.0068,-0.0667,-0.087,47.925,22.5,15.45
4.116095,0.6844,1.0858,-0.9102,-1.9182,0.0945,-0.0399,47.925,22.5,15.45
4.136095,0.1996,-3.0678,1.3712,-1.9182,0.0945,-0.0399,47.925,22.5,15.45
4.156095,-0.6907,-4.4337,0.6876,-1.9182,0.0945,-0.0399,47.925,22.5,15.45
4.176095,-0.4825,-0.1211,-2.8344,-1.9182,0.0945,-0.0399,47.4,14.25,37.05
4.196095,-0.0361,2.4128,-2.0169,-1.6497,0.0032,-0.0435,47.4,14.25,37.05
4.216095,0.8451,-0.4265,0.6423,-1.6497,0.0032,-0.0435,47.4,14.25,37.05
4.236095,0.8272,-2.3388,1.6887,-1.6497,0.0032,-0.0435,47.925,5.4375,51.9
4.256095,-0.2972,-0.1675,-0.9846,-1.553,-0.0466,-0.0538,48.45,-3.375,66.75
4.276095,-0.1055,0.2525,-2.2408,-1.4563,-0.0964,-0.0641,48.45,-3.375,66.75
4.296095,0.0705,0.4217,-0.8233,-1.4563,-0.0964,-0.0641,48.45,-3.375,66.75
4.316095,0.0531,0.492,0.3114,-1.4563,-0.0964,-0.0641,49.95,-23.25,87.525
4.336095,0.8432,-0.2359,-0.5712,-1.186,-0.0553,-0.0779,49.95,-23.25,87.525
4.356095,-0.3192,-0.4971,-0.5747,-1.186,-0.0553,-0.0779,49.95,-23.25,87.525
4.376095,-0.5408,0.1527,-0.5897,-1.186,-0.0553,-0.0779,48.45,-31.65,93.15
4.396095,-0.1008,0.3285,-0.5127,-1.0516,-0.1214,-0.0759,48.45,-31.65,93.15
4.416095,-0.01975,0.1131,-0.2753,-1.0516,-0.1214,-0.0759,48.45,-31.65,93.15
4.436095,0.24185,-0.34615,-0.04765,-1.0516,-0.1214,-0.0759,48.45,-31.65,93.15
4.456095,0.0985,-0.3919,-0.242,-1.0516,-0.1214,-0.0759,43.35,-56.25,105.975
4.476095,-0.1976,-0.0747,-1.0492,-1.0218,-0.0947,-0.0802,43.35,-56.25,105.975
4.496095,-0.1787,0.1223,-0.9105,-1.0218,-0.0947,-0.0802,43.35,-56.25,105.975
4.516095,-0.3575,1.1971,-0.3704,-1.0218,-0.0947,-0.0802,37.05,-74.85,114.075
4.536095,0.0969,0.0226,-0.9587,-1.0218,-0.0947,-0.0802,37.05,-74.85,114.075
4.556095,-0.2434,-0.2331,-0.2336,-1.1592,-0.0678,-0.0585,37.05,-74.85,114.075
4.576095,-0.1078,-0.098,0.2534,-1.1592,-0.0678,-0.0585,37.05,-74.85,114.075
4.596095,-0.0577,-0.0873,-0.0157,-1.1592,-0.0678,-0.0585,28.35,-92.25,120.75
4.616095,-0.1182,0.4559,-1.1565,-1.2186,-0.0794,-0.0756,28.35,-92.25,120.75
4.636095,-0.10895,0.4338,-1.0591,-1.2186,-0.0794,-0.0756,28.35,-92.25,120.75
4.656095,-0.2549,0.2621,0.6642,-1.2186,-0.0794,-0.0756,2.1,-144.75,136.575
4.676095,-0.1327,-0.1539,0.992,-1.2186,-0.0794,-0.0756,2.1,-144.75,136.575
4.696095,0.14485,-0.2087,-0.52305,-1.1663,-0.0919,-0.0838,2.1,-144.75,136.575
4.716095,0.1278,-0.4234,-1.3409,-1.1663,-0.0919,-0.0838,-34.8,-201.9,141.75
