
time,ax,ay,az,wx,wy,wz,Bx,By,Bz,Azimuth,Pitch,Roll,
1.301548,-0.0261,-0.2419,-0.1040,0.0166,0.0085,0.0010,-37.2563,13.0125,-20.9438,126.4831,100.7258,2.2764,
1.302840,-0.0284,-0.2743,-0.1365,0.0166,0.0085,0.0010,-37.2563,13.0125,-20.9438,126.4831,100.7258,2.2764,
1.321322,-0.0284,-0.2743,-0.1365,0.0166,0.0085,0.0010,-37.2563,13.0125,-20.9438,126.4831,100.6838,2.2789,
1.325125,-0.0375,-0.2780,-0.1588,0.0166,0.0085,0.0010,-37.2563,13.0125,-20.9438,126.4831,100.6838,2.2789,
1.331986,-0.0375,-0.2780,-0.1588,0.0166,0.0085,0.0010,-37.2563,13.0125,-20.9438,126.4831,100.6838,2.2789,
1.341027,-0.0375,-0.2780,-0.1588,0.0166,0.0085,0.0010,-37.2563,13.0125,-20.9438,126.4831,100.6444,2.2806,
1.342331,-0.0276,-0.2412,-0.1707,0.0166,0.0085,0.0010,-37.2563,13.0125,-20.9438,126.4831,100.6444,2.2806,
1.343344,-0.0276,-0.2412,-0.1707,0.0129,0.0074,0.0045,-37.2563,13.0125,-20.9438,126.4831,100.6444,2.2806,
1.354451,-0.0276,-0.2412,-0.1707,0.0129,0.0074,0.0045,-36.8625,12.7875,-20.5500,126.4831,100.6444,2.2806,
1.358804,-0.0276,-0.2412,-0.1707,0.0129,0.0074,0.0045,-36.8625,12.7875,-20.5500,126.4831,100.6069,2.2801,
1.359949,-0.0126,-0.2237,-0.1485,0.0129,0.0074,0.0045,-36.8625,12.7875,-20.5500,126.4831,100.6069,2.2801,
1.377594,-0.0126,-0.2237,-0.1485,0.0129,0.0074,0.0045,-36.8625,12.7875,-20.5500,126.4831,100.5871,2.2768,
1.378960,-0.0165,-0.1970,-0.1499,0.0129,0.0074,0.0045,-36.8625,12.7875,-20.5500,126.4831,100.5871,2.2768,
1.391531,-0.0165,-0.1970,-0.1499,0.0129,0.0074,0.0045,-36.8625,12.7875,-20.5500,126.4831,100.5871,2.2768,
1.399254,-0.0165,-0.1970,-0.1499,0.0129,0.0074,0.0045,-36.8625,12.7875,-20.5500,126.4831,100.5826,2.2719,
1.401079,0.0297,-0.2069,-0.1555,0.0129,0.0074,0.0045,-36.8625,12.7875,-20.5500,126.4831,100.5826,2.2719,
1.407149,0.0297,-0.2069,-0.1555,0.0142,0.0085,0.0022,-36.8625,12.7875,-20.5500,126.4831,100.5826,2.2719,
1.413251,0.0297,-0.2069,-0.1555,0.0142,0.0085,0.0022,-36.8438,12.6000,-20.7563,126.4831,100.5826,2.2719,
1.416263,0.0297,-0.2069,-0.1555,0.0142,0.0085,0.0022,-36.8438,12.6000,-20.7563,126.4831,100.5779,2.2716,
1.417779,0.0032,-0.2360,-0.1896,0.0142,0.0085,0.0022,-36.8438,12.6000,-20.7563,126.4831,100.5779,2.2716,
1.435653,0.0032,-0.2360,-0.1896,0.0142,0.0085,0.0022,-36.8438,12.6000,-20.7563,126.4831,100.5748,2.2729,
1.439034,0.0148,-0.2841,-0.1165,0.0142,0.0085,0.0022,-36.8438,12.6000,-20.7563,126.4831,100.5748,2.2729,
1.453956,0.0148,-0.2841,-0.1165,0.0142,0.0085,0.0022,-36.8438,12.6000,-20.7563,126.4831,100.5748,2.2729,
1.455123,0.0148,-0.2841,-0.1165,0.0142,0.0085,0.0022,-36.8438,12.6000,-20.7563,126.4831,100.5720,2.2774,
1.456237,0.0233,-0.2746,-0.0877,0.0142,0.0085,0.0022,-36.8438,12.6000,-20.7563,126.4831,100.5720,2.2774,
1.468343,0.0233,-0.2746,-0.0877,0.0129,0.0049,-0.0015,-36.8438,12.6000,-20.7563,126.4831,100.5720,2.2774,
1.475301,0.0233,-0.2746,-0.0877,0.0129,0.0049,-0.0015,-36.8438,12.6000,-20.7563,126.4831,100.5697,2.2807,
1.477343,0.0156,-0.2579,-0.0802,0.0129,0.0049,-0.0015,-36.8438,12.6000,-20.7563,126.4831,100.5697,2.2807,
1.478417,0.0156,-0.2579,-0.0802,0.0129,0.0049,-0.0015,-37.1438,12.5250,-21.1688,126.4831,100.5697,2.2807,
1.492387,0.0156,-0.2579,-0.0802,0.0129,0.0049,-0.0015,-37.1438,12.5250,-21.1688,126.4831,100.5633,2.2841,
1.493721,-0.0158,-0.2506,-0.1070,0.0129,0.0049,-0.0015,-37.1438,12.5250,-21.1688,126.4831,100.5633,2.2841,
1.512647,-0.0158,-0.2506,-0.1070,0.0129,0.0049,-0.0015,-37.1438,12.5250,-21.1688,126.4831,100.5500,2.2890,
1.516529,-0.0446,-0.2504,-0.1156,0.0129,0.0049,-0.0015,-37.1438,12.5250,-21.1688,126.4831,100.5500,2.2890,
1.519017,-0.0446,-0.2504,-0.1156,0.0129,0.0049,-0.0015,-37.1438,12.5250,-21.1688,126.4831,100.5500,2.2890,
1.530695,-0.0446,-0.2504,-0.1156,0.0252,0.0062,-0.0040,-37.1438,12.5250,-21.1688,126.4831,100.5500,2.2890,
1.532072,-0.0446,-0.2504,-0.1156,0.0252,0.0062,-0.0040,-37.1438,12.5250,-21.1688,126.4831,100.5346,2.2949,
1.533344,-0.0423,-0.2645,-0.1360,0.0252,0.0062,-0.0040,-37.1438,12.5250,-21.1688,126.4831,100.5346,2.2949,
1.534157,-0.0423,-0.2645,-0.1360,0.0252,0.0062,-0.0040,-36.7500,12.6188,-21.1688,126.4831,100.5346,2.2949,
1.550321,-0.0423,-0.2645,-0.1360,0.0252,0.0062,-0.0040,-36.7500,12.6188,-21.1688,126.4831,100.5209,2.3022,
1.551721,-0.0214,-0.2786,-0.0851,0.0252,0.0062,-0.0040,-36.7500,12.6188,-21.1688,126.4831,100.5209,2.3022,
1.568928,-0.0214,-0.2786,-0.0851,0.0252,0.0062,-0.0040,-36.7500,12.6188,-21.1688,126.4831,100.5039,2.3102,
1.570238,-0.0388,-0.2733,-0.0378,0.0252,0.0062,-0.0040,-36.7500,12.6188,-21.1688,126.4831,100.5039,2.3102,
1.578114,-0.0388,-0.2733,-0.0378,0.0252,0.0062,-0.0040,-36.7500,12.6188,-21.1688,126.4831,100.5039,2.3102,
1.588670,-0.0388,-0.2733,-0.0378,0.0252,0.0062,-0.0040,-36.7500,12.6188,-21.1688,126.4831,100.4836,2.3201,
1.590234,-0.0110,-0.2582,-0.0395,0.0252,0.0062,-0.0040,-36.7500,12.6188,-21.1688,126.4831,100.4836,2.3201,
1.592316,-0.0110,-0.2582,-0.0395,0.0337,-0.0036,-0.0100,-36.7500,12.6188,-21.1688,126.4831,100.4836,2.3201,
1.593595,-0.0110,-0.2582,-0.0395,0.0337,-0.0036,-0.0100,-37.3500,12.8250,-20.9438,126.4831,100.4836,2.3201,
1.607520,-0.0110,-0.2582,-0.0395,0.0337,-0.0036,-0.0100,-37.3500,12.8250,-20.9438,126.4831,100.4608,2.3308,
1.609035,-0.0242,-0.2742,-0.0487,0.0337,-0.0036,-0.0100,-37.3500,12.8250,-20.9438,126.4831,100.4608,2.3308,
1.628033,-0.0242,-0.2742,-0.0487,0.0337,-0.0036,-0.0100,-37.3500,12.8250,-20.9438,126.4831,100.4388,2.3394,
1.631584,-0.0251,-0.2566,-0.0317,0.0337,-0.0036,-0.0100,-37.3500,12.8250,-20.9438,126.4831,100.4388,2.3394,
1.645303,-0.0251,-0.2566,-0.0317,0.0337,-0.0036,-0.0100,-37.3500,12.8250,-20.9438,126.4831,100.4388,2.3394,
1.646408,-0.0251,-0.2566,-0.0317,0.0337,-0.0036,-0.0100,-37.3500,12.8250,-20.9438,126.4831,100.4137,2.3444,
1.647440,-0.0349,-0.2342,-0.0509,0.0337,-0.0036,-0.0100,-37.3500,12.8250,-20.9438,126.4831,100.4137,2.3444,
1.652803,-0.0349,-0.2342,-0.0509,0.0337,-0.0036,-0.0100,-37.2188,12.0375,-21.1688,126.4831,100.4137,2.3444,
1.654185,-0.0349,-0.2342,-0.0509,0.0362,-0.0195,-0.0052,-37.2188,12.0375,-21.1688,126.4831,100.4137,2.3444,
1.665273,-0.0349,-0.2342,-0.0509,0.0362,-0.0195,-0.0052,-37.2188,12.0375,-21.1688,126.4831,100.3889,2.3469,
1.666623,-0.0225,-0.2455,-0.0834,0.0362,-0.0195,-0.0052,-37.2188,12.0375,-21.1688,126.4831,100.3889,2.3469,
1.684947,-0.0225,-0.2455,-0.0834,0.0362,-0.0195,-0.0052,-37.2188,12.0375,-21.1688,126.4831,100.3715,2.3472,
1.686949,0.0112,-0.2642,-0.0834,0.0362,-0.0195,-0.0052,-37.2188,12.0375,-21.1688,126.4831,100.3715,2.3472,
1.703610,0.0112,-0.2642,-0.0834,0.0362,-0.0195,-0.0052,-37.2188,12.0375,-21.1688,126.4831,100.3715,2.3472,
1.706781,0.0112,-0.2642,-0.0834,0.0362,-0.0195,-0.0052,-37.2188,12.0375,-21.1688,126.4831,100.3563,2.3495,
1.709463,0.0368,-0.2686,-0.0761,0.0362,-0.0195,-0.0052,-37.2188,12.0375,-21.1688,126.4831,100.3563,2.3495,
1.714124,0.0368,-0.2686,-0.0761,0.0362,-0.0195,-0.0052,-37.6313,12.5063,-20.6250,126.4831,100.3563,2.3495,
1.716846,0.0368,-0.2686,-0.0761,0.0374,-0.0036,-0.0015,-37.6313,12.5063,-20.6250,126.4831,100.3563,2.3495,
1.722249,0.0368,-0.2686,-0.0761,0.0374,-0.0036,-0.0015,-37.6313,12.5063,-20.6250,126.4831,100.3301,2.3519,
1.723589,0.0453,-0.2823,-0.0896,0.0374,-0.0036,-0.0015,-37.6313,12.5063,-20.6250,126.4831,100.3301,2.3519,
1.741531,0.0453,-0.2823,-0.0896,0.0374,-0.0036,-0.0015,-37.6313,12.5063,-20.6250,126.4831,100.2983,2.3553,
1.742869,0.0299,-0.2480,-0.0968,0.0374,-0.0036,-0.0015,-37.6313,12.5063,-20.6250,126.4831,100.2983,2.3553,
1.760615,0.0299,-0.2480,-0.0968,0.0374,-0.0036,-0.0015,-37.6313,12.5063,-20.6250,126.4831,100.2701,2.3586,
1.762148,-0.0065,-0.2210,-0.1220,0.0374,-0.0036,-0.0015,-37.6313,12.5063,-20.6250,126.4831,100.2701,2.3586,
1.766249,-0.0065,-0.2210,-0.1220,0.0374,-0.0036,-0.0015,-37.6313,12.5063,-20.6250,126.4831,100.2701,2.3586,
1.775296,-0.0065,-0.2210,-0.1220,0.0374,-0.0036,-0.0015,-37.0312,12.5063,-20.7563,126.4831,100.2701,2.3586,
1.779121,-0.0065,-0.2210,-0.1220,0.0337,-0.0025,-0.0040,-37.0312,12.5063,-20.7563,126.4831,100.2701,2.3586,
1.780113,-0.0065,-0.2210,-0.1220,0.0337,-0.0025,-0.0040,-37.0312,12.5063,-20.7563,126.4831,100.2469,2.3621,
1.781220,0.0429,-0.2157,-0.0535,0.0337,-0.0025,-0.0040,-37.0312,12.5063,-20.7563,126.4831,100.2469,2.3621,
1.799018,0.0429,-0.2157,-0.0535,0.0337,-0.0025,-0.0040,-37.0312,12.5063,-20.7563,126.4831,100.2229,2.3688,
1.803122,0.0222,-0.2556,-0.0056,0.0337,-0.0025,-0.0040,-37.0312,12.5063,-20.7563,126.4831,100.2229,2.3688,
1.818453,0.0222,-0.2556,-0.0056,0.0337,-0.0025,-0.0040,-37.0312,12.5063,-20.7563,126.4831,100.2010,2.3777,
1.819817,-0.0269,-0.2356,-0.0200,0.0337,-0.0025,-0.0040,-37.0312,12.5063,-20.7563,126.4831,100.2010,2.3777,
1.826847,-0.0269,-0.2356,-0.0200,0.0337,-0.0025,-0.0040,-37.0312,12.5063,-20.7563,126.4831,100.2010,2.3777,
1.833028,-0.0269,-0.2356,-0.0200,0.0337,-0.0025,-0.0040,-37.2375,12.6000,-20.7375,126.4831,100.2010,2.3777,
1.836683,-0.0269,-0.2356,-0.0200,0.0337,-0.0025,-0.0040,-37.2375,12.6000,-20.7375,126.4831,100.1874,2.3850,
1.837894,-0.0749,-0.2112,-0.0632,0.0337,-0.0025,-0.0040,-37.2375,12.6000,-20.7375,126.4831,100.1874,2.3850,
1.841126,-0.0749,-0.2112,-0.0632,0.0166,-0.0036,-0.0065,-37.2375,12.6000,-20.7375,126.4831,100.1874,2.3850,
1.856265,-0.0749,-0.2112,-0.0632,0.0166,-0.0036,-0.0065,-37.2375,12.6000,-20.7375,126.4831,100.1896,2.3923,
1.857912,-0.0604,-0.2113,-0.0697,0.0166,-0.0036,-0.0065,-37.2375,12.6000,-20.7375,126.4831,100.1896,2.3923,
1.875986,-0.0604,-0.2113,-0.0697,0.0166,-0.0036,-0.0065,-37.2375,12.6000,-20.7375,126.4831,100.2060,2.4043,
1.880092,-0.0115,-0.2334,-0.0431,0.0166,-0.0036,-0.0065,-37.2375,12.6000,-20.7375,126.4831,100.2060,2.4043,
1.888339,-0.0115,-0.2334,-0.0431,0.0166,-0.0036,-0.0065,-37.2375,12.6000,-20.7375,126.4831,100.2060,2.4043,
1.894128,-0.0115,-0.2334,-0.0431,0.0166,-0.0036,-0.0065,-37.2375,12.6000,-20.7375,126.4831,100.2260,2.4203,
1.895278,-0.0351,-0.2746,-0.0118,0.0166,-0.0036,-0.0065,-37.2375,12.6000,-20.7375,126.4831,100.2260,2.4203,
1.896149,-0.0351,-0.2746,-0.0118,0.0166,-0.0036,-0.0065,-37.3313,12.3188,-20.9438,126.4831,100.2260,2.4203,
1.903098,-0.0351,-0.2746,-0.0118,-0.0005,-0.0085,-0.0162,-37.3313,12.3188,-20.9438,126.4831,100.2260,2.4203,
1.914430,-0.0351,-0.2746,-0.0118,-0.0005,-0.0085,-0.0162,-37.3313,12.3188,-20.9438,126.4831,100.2406,2.4377,
1.915858,0.0103,-0.3061,-0.0414,-0.0005,-0.0085,-0.0162,-37.3313,12.3188,-20.9438,126.4831,100.2406,2.4377,
1.933751,0.0103,-0.3061,-0.0414,-0.0005,-0.0085,-0.0162,-37.3313,12.3188,-20.9438,126.4831,100.2505,2.4548,
1.937839,-0.0278,-0.2872,-0.0216,-0.0005,-0.0085,-0.0162,-37.3313,12.3188,-20.9438,126.4831,100.2505,2.4548,
1.951088,-0.0278,-0.2872,-0.0216,-0.0005,-0.0085,-0.0162,-37.3313,12.3188,-20.9438,126.4831,100.2505,2.4548,
1.952258,-0.0278,-0.2872,-0.0216,-0.0005,-0.0085,-0.0162,-37.3313,12.3188,-20.9438,126.4831,100.2576,2.4656,
1.953578,-0.0831,-0.2465,-0.0118,-0.0005,-0.0085,-0.0162,-37.3313,12.3188,-20.9438,126.4831,100.2576,2.4656,
1.954647,-0.0831,-0.2465,-0.0118,-0.0005,-0.0085,-0.0162,-36.9375,12.4125,-21.0750,126.4831,100.2576,2.4656,
1.965205,-0.0831,-0.2465,-0.0118,0.0019,-0.0318,-0.0065,-36.9375,12.4125,-21.0750,126.4831,100.2576,2.4656,
1.971277,-0.0831,-0.2465,-0.0118,0.0019,-0.0318,-0.0065,-36.9375,12.4125,-21.0750,126.4831,100.2680,2.4683,
1.972438,-0.0508,-0.2323,-0.0178,0.0019,-0.0318,-0.0065,-36.9375,12.4125,-21.0750,126.4831,100.2680,2.4683,
1.989627,-0.0508,-0.2323,-0.0178,0.0019,-0.0318,-0.0065,-36.9375,12.4125,-21.0750,126.4831,100.2890,2.4654,
1.990424,-0.0254,-0.2425,-0.0262,0.0019,-0.0318,-0.0065,-36.9375,12.4125,-21.0750,126.4831,100.2890,2.4654,
2.008235,-0.0254,-0.2425,-0.0262,0.0019,-0.0318,-0.0065,-36.9375,12.4125,-21.0750,126.4831,100.3259,2.4597,
2.009298,0.0091,-0.2819,-0.0033,0.0019,-0.0318,-0.0065,-36.9375,12.4125,-21.0750,126.4831,100.3259,2.4597,
2.013667,0.0091,-0.2819,-0.0033,0.0019,-0.0318,-0.0065,-36.9375,12.4125,-21.0750,126.4831,100.3259,2.4597,
2.014627,0.0091,-0.2819,-0.0033,0.0019,-0.0318,-0.0065,-36.9188,12.2250,-21.2812,126.4831,100.3259,2.4597,
2.027273,0.0091,-0.2819,-0.0033,0.0080,-0.0243,-0.0077,-36.9188,12.2250,-21.2812,126.4831,100.3259,2.4597,
2.028428,0.0091,-0.2819,-0.0033,0.0080,-0.0243,-0.0077,-36.9188,12.2250,-21.2812,126.4831,100.3550,2.4568,
2.029675,0.0000,-0.2993,0.0221,0.0080,-0.0243,-0.0077,-36.9188,12.2250,-21.2812,126.4831,100.3550,2.4568,
2.047116,0.0000,-0.2993,0.0221,0.0080,-0.0243,-0.0077,-36.9188,12.2250,-21.2812,126.4831,100.3711,2.4527,
2.048528,0.0008,-0.2995,0.0141,0.0080,-0.0243,-0.0077,-36.9188,12.2250,-21.2812,126.4831,100.3711,2.4527,
2.066743,0.0008,-0.2995,0.0141,0.0080,-0.0243,-0.0077,-36.9188,12.2250,-21.2812,126.4831,100.3848,2.4467,
2.071003,0.0258,-0.2902,0.0015,0.0080,-0.0243,-0.0077,-36.9188,12.2250,-21.2812,126.4831,100.3848,2.4467,
2.074163,0.0258,-0.2902,0.0015,0.0080,-0.0243,-0.0077,-37.3313,12.5063,-20.5312,126.4831,100.3848,2.4467,
2.075966,0.0258,-0.2902,0.0015,0.0080,-0.0243,-0.0077,-37.3313,12.5063,-20.5312,126.4831,100.3848,2.4467,
2.086488,0.0258,-0.2902,0.0015,0.0080,-0.0243,-0.0077,-37.3313,12.5063,-20.5312,126.4831,100.4045,2.4401,
2.087863,0.0029,-0.2404,0.0446,0.0080,-0.0243,-0.0077,-37.3313,12.5063,-20.5312,126.4831,100.4045,2.4401,
2.089153,0.0029,-0.2404,0.0446,0.0104,-0.0220,-0.0052,-37.3313,12.5063,-20.5312,126.4831,100.4045,2.4401,
2.105330,0.0029,-0.2404,0.0446,0.0104,-0.0220,-0.0052,-37.3313,12.5063,-20.5312,126.4831,100.4250,2.4328,
2.106459,0.0044,-0.2335,0.0681,0.0104,-0.0220,-0.0052,-37.3313,12.5063,-20.5312,126.4831,100.4250,2.4328,
2.125463,0.0044,-0.2335,0.0681,0.0104,-0.0220,-0.0052,-37.3313,12.5063,-20.5312,126.4831,100.4403,2.4266,
2.129792,-0.0064,-0.2504,0.0215,0.0104,-0.0220,-0.0052,-37.3313,12.5063,-20.5312,126.4831,100.4403,2.4266,
2.134988,-0.0064,-0.2504,0.0215,0.0104,-0.0220,-0.0052,-37.4062,12.1125,-20.6438,126.4831,100.4403,2.4266,
2.136507,-0.0064,-0.2504,0.0215,0.0104,-0.0220,-0.0052,-37.4062,12.1125,-20.6438,126.4831,100.4403,2.4266,
2.142869,-0.0064,-0.2504,0.0215,0.0104,-0.0220,-0.0052,-37.4062,12.1125,-20.6438,126.4831,100.4550,2.4242,
2.144087,0.0344,-0.2507,0.0182,0.0104,-0.0220,-0.0052,-37.4062,12.1125,-20.6438,126.4831,100.4550,2.4242,
2.152117,0.0344,-0.2507,0.0182,0.0128,-0.0110,-0.0088,-37.4062,12.1125,-20.6438,126.4831,100.4550,2.4242,
2.164084,0.0344,-0.2507,0.0182,0.0128,-0.0110,-0.0088,-37.4062,12.1125,-20.6438,126.4831,100.4760,2.4239,
2.165612,0.0386,-0.2416,0.0278,0.0128,-0.0110,-0.0088,-37.4062,12.1125,-20.6438,126.4831,100.4760,2.4239,
2.182001,0.0386,-0.2416,0.0278,0.0128,-0.0110,-0.0088,-37.4062,12.1125,-20.6438,126.4831,100.5047,2.4217,
2.183467,0.0315,-0.2806,-0.0041,0.0128,-0.0110,-0.0088,-37.4062,12.1125,-20.6438,126.4831,100.5047,2.4217,
2.193289,0.0315,-0.2806,-0.0041,0.0128,-0.0110,-0.0088,-37.6313,12.2813,-20.0063,126.4831,100.5047,2.4217,
2.199814,0.0315,-0.2806,-0.0041,0.0128,-0.0110,-0.0088,-37.6313,12.2813,-20.0063,126.4831,100.5047,2.4217,
2.200840,0.0315,-0.2806,-0.0041,0.0128,-0.0110,-0.0088,-37.6313,12.2813,-20.0063,126.4831,100.5379,2.4162,
2.201797,0.0441,-0.3078,0.0008,0.0128,-0.0110,-0.0088,-37.6313,12.2813,-20.0063,126.4831,100.5379,2.4162,
2.214961,0.0441,-0.3078,0.0008,0.0043,-0.0208,-0.0065,-37.6313,12.2813,-20.0063,126.4831,100.5379,2.4162,
2.219012,0.0441,-0.3078,0.0008,0.0043,-0.0208,-0.0065,-37.6313,12.2813,-20.0063,126.4831,100.5670,2.4110,
2.220323,0.0587,-0.2727,-0.0163,0.0043,-0.0208,-0.0065,-37.6313,12.2813,-20.0063,126.4831,100.5670,2.4110,
2.238826,0.0587,-0.2727,-0.0163,0.0043,-0.0208,-0.0065,-37.6313,12.2813,-20.0063,126.4831,100.5916,2.4089,
2.242277,0.0749,-0.2304,-0.0552,0.0043,-0.0208,-0.0065,-37.6313,12.2813,-20.0063,126.4831,100.5916,2.4089,
2.254236,0.0749,-0.2304,-0.0552,0.0043,-0.0208,-0.0065,-37.1438,12.3938,-20.5312,126.4831,100.5916,2.4089,
2.257680,0.0749,-0.2304,-0.0552,0.0043,-0.0208,-0.0065,-37.1438,12.3938,-20.5312,126.4831,100.6223,2.4084,
2.258892,0.0905,-0.2122,-0.0165,0.0043,-0.0208,-0.0065,-37.1438,12.3938,-20.5312,126.4831,100.6223,2.4084,
2.264234,0.0905,-0.2122,-0.0165,0.0043,-0.0208,-0.0065,-37.1438,12.3938,-20.5312,126.4831,100.6223,2.4084,
2.275773,0.0905,-0.2122,-0.0165,-0.0103,-0.0158,-0.0027,-37.1438,12.3938,-20.5312,126.4831,100.6223,2.4084,
2.277167,0.0905,-0.2122,-0.0165,-0.0103,-0.0158,-0.0027,-37.1438,12.3938,-20.5312,126.4831,100.6616,2.4030,
2.278262,0.0947,-0.2063,-0.0550,-0.0103,-0.0158,-0.0027,-37.1438,12.3938,-20.5312,126.4831,100.6616,2.4030,
2.296513,0.0947,-0.2063,-0.0550,-0.0103,-0.0158,-0.0027,-37.1438,12.3938,-20.5312,126.4831,100.7109,2.3958,
2.298104,0.0873,-0.2295,-0.0054,-0.0103,-0.0158,-0.0027,-37.1438,12.3938,-20.5312,126.4831,100.7109,2.3958,
2.313298,0.0873,-0.2295,-0.0054,-0.0103,-0.0158,-0.0027,-37.2188,12.1125,-20.6438,126.4831,100.7109,2.3958,
2.315468,0.0873,-0.2295,-0.0054,-0.0103,-0.0158,-0.0027,-37.2188,12.1125,-20.6438,126.4831,100.7605,2.3881,
2.316653,0.0398,-0.2787,0.0569,-0.0103,-0.0158,-0.0027,-37.2188,12.1125,-20.6438,126.4831,100.7605,2.3881,
2.324565,0.0398,-0.2787,0.0569,-0.0103,-0.0158,-0.0027,-37.2188,12.1125,-20.6438,126.4831,100.7605,2.3881,
2.334395,0.0398,-0.2787,0.0569,-0.0103,-0.0158,-0.0027,-37.2188,12.1125,-20.6438,126.4831,100.8022,2.3816,
2.336392,0.0500,-0.3348,0.0409,-0.0103,-0.0158,-0.0027,-37.2188,12.1125,-20.6438,126.4831,100.8022,2.3816,
2.337810,0.0500,-0.3348,0.0409,-0.0030,0.0037,-0.0015,-37.2188,12.1125,-20.6438,126.4831,100.8022,2.3816,
2.353500,0.0500,-0.3348,0.0409,-0.0030,0.0037,-0.0015,-37.2188,12.1125,-20.6438,126.4831,100.8341,2.3790,
2.354885,0.0592,-0.3068,0.0162,-0.0030,0.0037,-0.0015,-37.2188,12.1125,-20.6438,126.4831,100.8341,2.3790,
2.372682,0.0592,-0.3068,0.0162,-0.0030,0.0037,-0.0015,-37.2188,12.1125,-20.6438,126.4831,100.8663,2.3771,
2.376515,0.0470,-0.2287,-0.0101,-0.0030,0.0037,-0.0015,-37.2188,12.1125,-20.6438,126.4831,100.8663,2.3771,
2.378840,0.0470,-0.2287,-0.0101,-0.0030,0.0037,-0.0015,-37.9125,12.3938,-20.2125,126.4831,100.8663,2.3771,
2.389315,0.0470,-0.2287,-0.0101,-0.0030,0.0037,-0.0015,-37.9125,12.3938,-20.2125,126.4831,100.8663,2.3771,
2.391417,0.0470,-0.2287,-0.0101,-0.0030,0.0037,-0.0015,-37.9125,12.3938,-20.2125,126.4831,100.9115,2.3730,
2.392925,0.0564,-0.2039,-0.0286,-0.0030,0.0037,-0.0015,-37.9125,12.3938,-20.2125,126.4831,100.9115,2.3730,
2.400441,0.0564,-0.2039,-0.0286,-0.0250,-0.0025,-0.0015,-37.9125,12.3938,-20.2125,126.4831,100.9115,2.3730,
2.411181,0.0564,-0.2039,-0.0286,-0.0250,-0.0025,-0.0015,-37.9125,12.3938,-20.2125,126.4831,100.9711,2.3667,
2.412652,0.0495,-0.2656,0.0077,-0.0250,-0.0025,-0.0015,-37.9125,12.3938,-20.2125,126.4831,100.9711,2.3667,
2.430351,0.0495,-0.2656,0.0077,-0.0250,-0.0025,-0.0015,-37.9125,12.3938,-20.2125,126.4831,101.0347,2.3591,
2.434145,0.0360,-0.2722,0.0437,-0.0250,-0.0025,-0.0015,-37.9125,12.3938,-20.2125,126.4831,101.0347,2.3591,
2.437298,0.0360,-0.2722,0.0437,-0.0250,-0.0025,-0.0015,-37.6313,12.6375,-20.9438,126.4831,101.0347,2.3591,
2.448028,0.0360,-0.2722,0.0437,-0.0250,-0.0025,-0.0015,-37.6313,12.6375,-20.9438,126.4831,101.0347,2.3591,
2.449378,0.0360,-0.2722,0.0437,-0.0250,-0.0025,-0.0015,-37.6313,12.6375,-20.9438,126.4831,101.0958,2.3533,
2.450569,0.0177,-0.3242,0.0195,-0.0250,-0.0025,-0.0015,-37.6313,12.6375,-20.9438,126.4831,101.0958,2.3533,
2.462766,0.0177,-0.3242,0.0195,-0.0225,-0.0048,-0.0076,-37.6313,12.6375,-20.9438,126.4831,101.0958,2.3533,
2.467971,0.0177,-0.3242,0.0195,-0.0225,-0.0048,-0.0076,-37.6313,12.6375,-20.9438,126.4831,101.1532,2.3527,
2.469453,-0.0059,-0.3186,0.0516,-0.0225,-0.0048,-0.0076,-37.6313,12.6375,-20.9438,126.4831,101.1532,2.3527,
2.487391,-0.0059,-0.3186,0.0516,-0.0225,-0.0048,-0.0076,-37.6313,12.6375,-20.9438,126.4831,101.2037,2.3550,
2.491209,-0.0342,-0.2934,0.0794,-0.0225,-0.0048,-0.0076,-37.6313,12.6375,-20.9438,126.4831,101.2037,2.3550,
2.494011,-0.0342,-0.2934,0.0794,-0.0225,-0.0048,-0.0076,-37.0312,12.2063,-20.7563,126.4831,101.2037,2.3550,
2.507400,-0.0342,-0.2934,0.0794,-0.0225,-0.0048,-0.0076,-37.0312,12.2063,-20.7563,126.4831,101.2508,2.3543,
2.508992,-0.0073,-0.2682,0.0780,-0.0225,-0.0048,-0.0076,-37.0312,12.2063,-20.7563,126.4831,101.2508,2.3543,
2.510112,-0.0073,-0.2682,0.0780,-0.0225,-0.0048,-0.0076,-37.0312,12.2063,-20.7563,126.4831,101.2508,2.3543,
2.525205,-0.0073,-0.2682,0.0780,-0.0140,-0.0293,-0.0052,-37.0312,12.2063,-20.7563,126.4831,101.2508,2.3543,
2.526408,-0.0073,-0.2682,0.0780,-0.0140,-0.0293,-0.0052,-37.0312,12.2063,-20.7563,126.4831,101.2985,2.3480,
2.527509,0.0081,-0.2693,0.0793,-0.0140,-0.0293,-0.0052,-37.0312,12.2063,-20.7563,126.4831,101.2985,2.3480,
2.545149,0.0081,-0.2693,0.0793,-0.0140,-0.0293,-0.0052,-37.0312,12.2063,-20.7563,126.4831,101.3487,2.3406,
2.549223,0.0566,-0.2659,0.0504,-0.0140,-0.0293,-0.0052,-37.0312,12.2063,-20.7563,126.4831,101.3487,2.3406,
2.554895,0.0566,-0.2659,0.0504,-0.0140,-0.0293,-0.0052,-36.9188,12.0938,-20.5500,126.4831,101.3487,2.3406,
