time,ax,ay,az,wx,wy,wz,Bx,By,Bz,Azimuth,Pitch,Roll,Unnamed: 13,time_diff,acc_mag,acc_mag_filtered,label
0.939861,0.014,-0.2945,-0.067,0.0007,-0.0023,-0.0003,-37.35,12.675,-20.2125,126.4831,101.4695,2.1983,,0.0013459999999999583,0.30234954936298486,0.2735814137138727,non_fall
0.957348,0.014,-0.2945,-0.067,0.0007,-0.0023,-0.0003,-37.35,12.675,-20.2125,126.4831,101.4695,2.1983,,0.01748700000000003,0.30234954936298486,0.2731793636834749,non_fall
0.960526,0.014,-0.2945,-0.067,0.0007,-0.0023,-0.0003,-37.35,12.675,-20.2125,126.4831,101.4355,2.1996,,0.003178000000000014,0.30234954936298486,0.27258243884933914,non_fall
0.963526,0.0089,-0.2551,-0.089,0.0007,-0.0023,-0.0003,-37.35,12.675,-20.2125,126.4831,101.4355,2.1996,,0.0030000000000000027,0.2703261363612479,0.27180973507960926,non_fall
0.97095,0.0089,-0.2551,-0.089,0.0117,-0.006,-0.0003,-37.35,12.675,-20.2125,126.4831,101.4355,2.1996,,0.007423999999999986,0.2703261363612479,0.27089576279808003,non_fall
0.975837,0.0089,-0.2551,-0.089,0.0117,-0.006,-0.0003,-37.35,12.675,-20.2125,126.4831,101.3991,2.2012,,0.004886999999999975,0.2703261363612479,0.26988817260519393,non_fall
0.977249,0.0227,-0.2613,-0.0945,0.0117,-0.006,-0.0003,-37.35,12.675,-20.2125,126.4831,101.3991,2.2012,,0.0014120000000000799,0.2787888627617681,0.26884463959861,non_fall
0.993266,0.0227,-0.2613,-0.0945,0.0117,-0.006,-0.0003,-37.2375,12.6,-20.6438,126.4831,101.3991,2.2012,,0.016016999999999948,0.2787888627617681,0.26782912704588085,non_fall
0.994756,0.0227,-0.2613,-0.0945,0.0117,-0.006,-0.0003,-37.2375,12.6,-20.6438,126.4831,101.3601,2.2041,,0.0014899999999999913,0.2787888627617681,0.26690776703201646,non_fall
0.995809,-0.0134,-0.217,-0.0839,0.0117,-0.006,-0.0003,-37.2375,12.6,-20.6438,126.4831,101.3601,2.2041,,0.0010530000000000816,0.2330402754890236,0.26614460989888034,non_fall
1.014557,-0.0134,-0.217,-0.0839,0.0117,-0.006,-0.0003,-37.2375,12.6,-20.6438,126.4831,101.3185,2.2078,,0.018747999999999876,0.2330402754890236,0.26559751121940195,non_fall
1.015971,-0.0208,-0.2181,-0.0857,0.0117,-0.006,-0.0003,-37.2375,12.6,-20.6438,126.4831,101.3185,2.2078,,0.0014140000000000263,0.23525462800973757,0.26531443465268323,non_fall
1.020232,-0.0208,-0.2181,-0.0857,0.0117,-0.006,-0.0003,-37.2375,12.6,-20.6438,126.4831,101.3185,2.2078,,0.00426100000000007,0.23525462800973757,0.2653304328699448,non_fall
1.032965,-0.0208,-0.2181,-0.0857,0.0117,-0.0048,-0.0027,-37.2375,12.6,-20.6438,126.4831,101.3185,2.2078,,0.012732999999999883,0.23525462800973757,0.2656655168992535,non_fall
1.034397,-0.0208,-0.2181,-0.0857,0.0117,-0.0048,-0.0027,-37.2375,12.6,-20.6438,126.4831,101.28,2.212,,0.0014320000000000999,0.23525462800973757,0.26632354399487734,non_fall
1.035466,0.0026,-0.2505,-0.1033,0.0117,-0.0048,-0.0027,-37.2375,12.6,-20.6438,126.4831,101.28,2.212,,0.0010689999999999866,0.27097582918039015,0.26729216122711774,non_fall
1.053317,0.0026,-0.2505,-0.1033,0.0117,-0.0048,-0.0027,-37.2375,12.6,-20.6438,126.4831,101.2465,2.2167,,0.01785100000000006,0.27097582918039015,0.2685437495063456,non_fall
1.057019,0.0211,-0.2616,-0.0964,0.0117,-0.0048,-0.0027,-37.2375,12.6,-20.6438,126.4831,101.2465,2.2167,,0.003701999999999872,0.27959386617020054,0.27003723185187956,non_fall
1.059179,0.0211,-0.2616,-0.0964,0.0117,-0.0048,-0.0027,-37.35,12.6938,-20.325,126.4831,101.2465,2.2167,,0.002160000000000162,0.27959386617020054,0.2717205525273974,non_fall
1.071542,0.0211,-0.2616,-0.0964,0.0117,-0.0048,-0.0027,-37.35,12.6938,-20.325,126.4831,101.2125,2.2226,,0.012362999999999902,0.27959386617020054,0.27353360736290183,non_fall
1.073022,0.034,-0.2654,-0.1016,0.0117,-0.0048,-0.0027,-37.35,12.6938,-20.325,126.4831,101.2125,2.2226,,0.0014799999999999258,0.2862092241700117,0.27541140617736126,non_fall
1.080959,0.034,-0.2654,-0.1016,0.0117,-0.0048,-0.0027,-37.35,12.6938,-20.325,126.4831,101.2125,2.2226,,0.007937000000000083,0.2862092241700117,0.2772872646935411,non_fall
1.091384,0.034,-0.2654,-0.1016,0.0117,-0.0048,-0.0027,-37.35,12.6938,-20.325,126.4831,101.1769,2.229,,0.010424999999999907,0.2862092241700117,0.27909584645018687,non_fall
1.092859,-0.0052,-0.2812,-0.1236,0.0117,-0.0048,-0.0027,-37.35,12.6938,-20.325,126.4831,101.1769,2.229,,0.001475000000000115,0.30720911444812316,0.28077590105362676,non_fall
1.0972,-0.0052,-0.2812,-0.1236,0.0117,0.0012,-0.0015,-37.35,12.6938,-20.325,126.4831,101.1769,2.229,,0.004340999999999928,0.30720911444812316,0.28227257386113497,non_fall
1.11108,-0.0052,-0.2812,-0.1236,0.0117,0.0012,-0.0015,-37.35,12.6938,-20.325,126.4831,101.1398,2.2329,,0.013880000000000114,0.30720911444812316,0.2835391971498512,non_fall
1.115002,-0.003,-0.2467,-0.1287,0.0117,0.0012,-0.0015,-37.35,12.6938,-20.325,126.4831,101.1398,2.2329,,0.003921999999999981,0.2782688987292687,0.2845385187046458,non_fall
1.117903,-0.003,-0.2467,-0.1287,0.0117,0.0012,-0.0015,-37.0688,12.8813,-20.325,126.4831,101.1398,2.2329,,0.0029010000000000424,0.2782688987292687,0.2852433804378801,non_fall
1.129582,-0.003,-0.2467,-0.1287,0.0117,0.0012,-0.0015,-37.0688,12.8813,-20.325,126.4831,101.0999,2.2363,,0.011678999999999995,0.2782688987292687,0.2856369163454673,non_fall
1.130983,0.0062,-0.2409,-0.1175,0.0117,0.0012,-0.0015,-37.0688,12.8813,-20.325,126.4831,101.0999,2.2363,,0.0014009999999999856,0.26809979485258845,0.2857123790416334,non_fall
1.142632,0.0062,-0.2409,-0.1175,0.0117,0.0012,-0.0015,-37.0688,12.8813,-20.325,126.4831,101.0999,2.2363,,0.01164900000000002,0.26809979485258845,0.2854727170511717,non_fall
1.148383,0.0062,-0.2409,-0.1175,0.0117,0.0012,-0.0015,-37.0688,12.8813,-20.325,126.4831,101.0576,2.2418,,0.00575099999999984,0.26809979485258845,0.28493001254696876,non_fall
1.149925,-0.0019,-0.2589,-0.1188,0.0117,0.0012,-0.0015,-37.0688,12.8813,-20.325,126.4831,101.0576,2.2418,,0.0015420000000001544,0.2848618261543656,0.2841048586877232,non_fall
1.157442,-0.0019,-0.2589,-0.1188,0.0177,0.0085,-0.0003,-37.0688,12.8813,-20.325,126.4831,101.0576,2.2418,,0.007516999999999996,0.2848618261543656,0.2830257149442282,non_fall
1.168263,-0.0019,-0.2589,-0.1188,0.0177,0.0085,-0.0003,-37.0688,12.8813,-20.325,126.4831,101.015,2.2469,,0.01082099999999997,0.2848618261543656,0.28172823716290474,non_fall
1.169864,0.0021,-0.2554,-0.1274,0.0177,0.0085,-0.0003,-37.0688,12.8813,-20.325,126.4831,101.015,2.2469,,0.0016009999999999636,0.2854195683550797,0.2802545472025433,non_fall
1.172615,0.0021,-0.2554,-0.1274,0.0177,0.0085,-0.0003,-37.2563,12.675,-20.325,126.4831,101.015,2.2469,,0.002750999999999948,0.2854195683550797,0.27865239111580775,non_fall
1.187392,0.0021,-0.2554,-0.1274,0.0177,0.0085,-0.0003,-37.2563,12.675,-20.325,126.4831,100.9703,2.2502,,0.01477700000000004,0.2854195683550797,0.27697413393091036,non_fall
1.191011,-0.0171,-0.2565,-0.1174,0.0177,0.0085,-0.0003,-37.2563,12.675,-20.325,126.4831,100.9703,2.2502,,0.003619000000000039,0.2826082447488042,0.2752755482821283,non_fall
1.205358,-0.0171,-0.2565,-0.1174,0.0177,0.0085,-0.0003,-37.2563,12.675,-20.325,126.4831,100.9703,2.2502,,0.014346999999999888,0.2826082447488042,0.2736143696961133,non_fall
1.2065,-0.0171,-0.2565,-0.1174,0.0177,0.0085,-0.0003,-37.2563,12.675,-20.325,126.4831,100.9241,2.2539,,0.0011419999999999764,0.2826082447488042,0.2720486114175653,non_fall
1.207594,-0.0313,-0.2289,-0.1622,0.0177,0.0085,-0.0003,-37.2563,12.675,-20.325,126.4831,100.9241,2.2539,,0.0010940000000001504,0.2822830848634045,0.2706346551077424,non_fall
1.219023,-0.0313,-0.2289,-0.1622,0.0142,0.0135,-0.0003,-37.2563,12.675,-20.325,126.4831,100.9241,2.2539,,0.011428999999999911,0.2822830848634045,0.26942515997931543,non_fall
1.225301,-0.0313,-0.2289,-0.1622,0.0142,0.0135,-0.0003,-37.2563,12.675,-20.325,126.4831,100.8836,2.2591,,0.006278000000000006,0.2822830848634045,0.26846686217972626,non_fall
1.226643,-0.0316,-0.2064,-0.1338,0.0142,0.0135,-0.0003,-37.2563,12.675,-20.325,126.4831,100.8836,2.2591,,0.0013419999999999543,0.24799588706266887,0.267798368635436,non_fall
1.233222,-0.0316,-0.2064,-0.1338,0.0142,0.0135,-0.0003,-37.6125,12.1688,-19.8,126.4831,100.8836,2.2591,,0.0065790000000001125,0.24799588706266887,0.26744808232943146,non_fall
1.244268,-0.0316,-0.2064,-0.1338,0.0142,0.0135,-0.0003,-37.6125,12.1688,-19.8,126.4831,100.8477,2.2642,,0.01104599999999989,0.24799588706266887,0.2674324203135389,non_fall
1.247863,0.0324,-0.2104,-0.1456,0.0142,0.0135,-0.0003,-37.6125,12.1688,-19.8,126.4831,100.8477,2.2642,,0.003595000000000015,0.25790944147122646,0.26775448930951334,non_fall
1.262799,0.0324,-0.2104,-0.1456,0.0142,0.0135,-0.0003,-37.6125,12.1688,-19.8,126.4831,100.8099,2.2693,,0.01493600000000006,0.25790944147122646,0.26840336065783477,non_fall
1.264094,-0.0091,-0.2214,-0.1267,0.0142,0.0135,-0.0003,-37.6125,12.1688,-19.8,126.4831,100.8099,2.2693,,0.0012950000000000461,0.25525214984403166,0.2693540440284162,non_fall
1.267015,-0.0091,-0.2214,-0.1267,0.0142,0.0135,-0.0003,-37.6125,12.1688,-19.8,126.4831,100.8099,2.2693,,0.0029209999999999514,0.25525214984403166,0.2705682117444512,non_fall
1.281342,-0.0091,-0.2214,-0.1267,0.0166,0.0085,0.001,-37.6125,12.1688,-19.8,126.4831,100.8099,2.2693,,0.014326999999999979,0.25525214984403166,0.2719956812852257,non_fall
1.282406,-0.0091,-0.2214,-0.1267,0.0166,0.0085,0.001,-37.6125,12.1688,-19.8,126.4831,100.7692,2.2731,,0.0010639999999999539,0.25525214984403166,0.27357662186794185,non_fall
1.283451,-0.0261,-0.2419,-0.104,0.0166,0.0085,0.001,-37.6125,12.1688,-19.8,126.4831,100.7692,2.2731,,0.0010449999999999626,0.2645993575200061,0.2752444077041613,non_fall
1.293288,-0.0261,-0.2419,-0.104,0.0166,0.0085,0.001,-37.2563,13.0125,-20.9438,126.4831,100.7692,2.2731,,0.009837000000000096,0.2645993575200061,0.27692899360736684,non_fall
1.301548,-0.0261,-0.2419,-0.104,0.0166,0.0085,0.001,-37.2563,13.0125,-20.9438,126.4831,100.7258,2.2764,,0.008259999999999934,0.2645993575200061,0.2785606398190202,non_fall
1.30284,-0.0284,-0.2743,-0.1365,0.0166,0.0085,0.001,-37.2563,13.0125,-20.9438,126.4831,100.7258,2.2764,,0.0012920000000000709,0.3077000162495933,0.2800737660525237,non_fall
1.321322,-0.0284,-0.2743,-0.1365,0.0166,0.0085,0.001,-37.2563,13.0125,-20.9438,126.4831,100.6838,2.2789,,0.01848200000000011,0.3077000162495933,0.2814106751312894,non_fall
1.325125,-0.0375,-0.278,-0.1588,0.0166,0.0085,0.001,-37.2563,13.0125,-20.9438,126.4831,100.6838,2.2789,,0.003803000000000001,0.32234715758014687,0.2825248634007679,non_fall
1.331986,-0.0375,-0.278,-0.1588,0.0166,0.0085,0.001,-37.2563,13.0125,-20.9438,126.4831,100.6838,2.2789,,0.006860999999999784,0.32234715758014687,0.2833836414071894,non_fall
1.341027,-0.0375,-0.278,-0.1588,0.0166,0.0085,0.001,-37.2563,13.0125,-20.9438,126.4831,100.6444,2.2806,,0.009041000000000077,0.32234715758014687,0.2839698332623204,non_fall
1.342331,-0.0276,-0.2412,-0.1707,0.0166,0.0085,0.001,-37.2563,13.0125,-20.9438,126.4831,100.6444,2.2806,,0.0013039999999999718,0.2967788570636392,0.28428240366764146,non_fall
1.343344,-0.0276,-0.2412,-0.1707,0.0129,0.0074,0.0045,-37.2563,13.0125,-20.9438,126.4831,100.6444,2.2806,,0.0010130000000001527,0.2967788570636392,0.28433596372793807,non_fall
1.354451,-0.0276,-0.2412,-0.1707,0.0129,0.0074,0.0045,-36.8625,12.7875,-20.55,126.4831,100.6444,2.2806,,0.011106999999999978,0.2967788570636392,0.28415921172388175,non_fall
1.358804,-0.0276,-0.2412,-0.1707,0.0129,0.0074,0.0045,-36.8625,12.7875,-20.55,126.4831,100.6069,2.2801,,0.004352999999999829,0.2967788570636392,0.28379245612837034,non_fall
1.359949,-0.0126,-0.2237,-0.1485,0.0129,0.0074,0.0045,-36.8625,12.7875,-20.55,126.4831,100.6069,2.2801,,0.0011450000000001737,0.26879862350838035,0.28328443724888214,non_fall
1.377594,-0.0126,-0.2237,-0.1485,0.0129,0.0074,0.0045,-36.8625,12.7875,-20.55,126.4831,100.5871,2.2768,,0.01764499999999991,0.26879862350838035,0.28268871246775573,non_fall
1.37896,-0.0165,-0.197,-0.1499,0.0129,0.0074,0.0045,-36.8625,12.7875,-20.55,126.4831,100.5871,2.2768,,0.0013659999999999783,0.24809526396124537,0.2820599003185259,non_fall
1.391531,-0.0165,-0.197,-0.1499,0.0129,0.0074,0.0045,-36.8625,12.7875,-20.55,126.4831,100.5871,2.2768,,0.01257100000000011,0.24809526396124537,0.28145008600735383,non_fall
1.399254,-0.0165,-0.197,-0.1499,0.0129,0.0074,0.0045,-36.8625,12.7875,-20.55,126.4831,100.5826,2.2719,,0.007722999999999924,0.24809526396124537,0.28090566816027535,non_fall
1.401079,0.0297,-0.2069,-0.1555,0.0129,0.0074,0.0045,-36.8625,12.7875,-20.55,126.4831,100.5826,2.2719,,0.0018249999999999655,0.2605186173769545,0.28046487197219383,non_fall
1.407149,0.0297,-0.2069,-0.1555,0.0142,0.0085,0.0022,-36.8625,12.7875,-20.55,126.4831,100.5826,2.2719,,0.00607000000000002,0.2605186173769545,0.28015607482866556,non_fall
1.413251,0.0297,-0.2069,-0.1555,0.0142,0.0085,0.0022,-36.8438,12.6,-20.7563,126.4831,100.5826,2.2719,,0.006102000000000052,0.2605186173769545,0.27999700037250963,non_fall
1.416263,0.0297,-0.2069,-0.1555,0.0142,0.0085,0.0022,-36.8438,12.6,-20.7563,126.4831,100.5779,2.2716,,0.0030120000000000147,0.2605186173769545,0.27999474957573517,non_fall
1.417779,0.0032,-0.236,-0.1896,0.0142,0.0085,0.0022,-36.8438,12.6,-20.7563,126.4831,100.5779,2.2716,,0.0015159999999998508,0.3027447769987122,0.28014656047842806,non_fall
1.435653,0.0032,-0.236,-0.1896,0.0142,0.0085,0.0022,-36.8438,12.6,-20.7563,126.4831,100.5748,2.2729,,0.017874000000000168,0.3027447769987122,0.2804411247754533,non_fall
1.439034,0.0148,-0.2841,-0.1165,0.0142,0.0085,0.0022,-36.8438,12.6,-20.7563,126.4831,100.5748,2.2729,,0.0033809999999998563,0.30741519155695607,0.28086024537104654,non_fall
1.453956,0.0148,-0.2841,-0.1165,0.0142,0.0085,0.0022,-36.8438,12.6,-20.7563,126.4831,100.5748,2.2729,,0.014922000000000102,0.30741519155695607,0.2813806058433966,non_fall
1.455123,0.0148,-0.2841,-0.1165,0.0142,0.0085,0.0022,-36.8438,12.6,-20.7563,126.4831,100.572,2.2774,,0.001166999999999918,0.30741519155695607,0.2819754473808179,non_fall
1.456237,0.0233,-0.2746,-0.0877,0.0142,0.0085,0.0022,-36.8438,12.6,-20.7563,126.4831,100.572,2.2774,,0.0011140000000000594,0.2892046680121191,0.2826160046792337,non_fall
1.468343,0.0233,-0.2746,-0.0877,0.0129,0.0049,-0.0015,-36.8438,12.6,-20.7563,126.4831,100.572,2.2774,,0.01210599999999995,0.2892046680121191,0.2832726237935544,non_fall
1.475301,0.0233,-0.2746,-0.0877,0.0129,0.0049,-0.0015,-36.8438,12.6,-20.7563,126.4831,100.5697,2.2807,,0.00695800000000002,0.2892046680121191,0.28391555598130386,non_fall
1.477343,0.0156,-0.2579,-0.0802,0.0129,0.0049,-0.0015,-36.8438,12.6,-20.7563,126.4831,100.5697,2.2807,,0.0020420000000000993,0.2705324564631756,0.28451548015279216,non_fall
1.478417,0.0156,-0.2579,-0.0802,0.0129,0.0049,-0.0015,-37.1438,12.525,-21.1688,126.4831,100.5697,2.2807,,0.0010740000000000194,0.2705324564631756,0.2850438460741209,non_fall
1.492387,0.0156,-0.2579,-0.0802,0.0129,0.0049,-0.0015,-37.1438,12.525,-21.1688,126.4831,100.5633,2.2841,,0.013969999999999816,0.2705324564631756,0.2854731490414593,non_fall
1.493721,-0.0158,-0.2506,-0.107,0.0129,0.0049,-0.0015,-37.1438,12.525,-21.1688,126.4831,100.5633,2.2841,,0.0013340000000001684,0.27294504941471276,0.2857772442120544,non_fall
1.512647,-0.0158,-0.2506,-0.107,0.0129,0.0049,-0.0015,-37.1438,12.525,-21.1688,126.4831,100.55,2.289,,0.018926,0.27294504941471276,0.2859317867498475,non_fall
1.516529,-0.0446,-0.2504,-0.1156,0.0129,0.0049,-0.0015,-37.1438,12.525,-21.1688,126.4831,100.55,2.289,,0.003881999999999941,0.27937909728539106,0.2859148481179174,non_fall
1.519017,-0.0446,-0.2504,-0.1156,0.0129,0.0049,-0.0015,-37.1438,12.525,-21.1688,126.4831,100.55,2.289,,0.0024880000000000457,0.27937909728539106,0.2857077176007636,non_fall
1.530695,-0.0446,-0.2504,-0.1156,0.0252,0.0062,-0.004,-37.1438,12.525,-21.1688,126.4831,100.55,2.289,,0.011677999999999855,0.27937909728539106,0.2852958584695784,non_fall
1.532072,-0.0446,-0.2504,-0.1156,0.0252,0.0062,-0.004,-37.1438,12.525,-21.1688,126.4831,100.5346,2.2949,,0.0013770000000001836,0.27937909728539106,0.28466995399707035,non_fall
1.533344,-0.0423,-0.2645,-0.136,0.0252,0.0062,-0.004,-37.1438,12.525,-21.1688,126.4831,100.5346,2.2949,,0.0012719999999999398,0.3004089545935673,0.2838269510843724,non_fall
1.534157,-0.0423,-0.2645,-0.136,0.0252,0.0062,-0.004,-36.75,12.6188,-21.1688,126.4831,100.5346,2.2949,,0.0008129999999999526,0.3004089545935673,0.28277098927824784,non_fall
1.550321,-0.0423,-0.2645,-0.136,0.0252,0.0062,-0.004,-36.75,12.6188,-21.1688,126.4831,100.5209,2.3022,,0.016164000000000067,0.3004089545935673,0.2815140938212443,non_fall
1.551721,-0.0214,-0.2786,-0.0851,0.0252,0.0062,-0.004,-36.75,12.6188,-21.1688,126.4831,100.5209,2.3022,,0.0013999999999998458,0.29209233129269246,0.2800765192932924,non_fall
1.568928,-0.0214,-0.2786,-0.0851,0.0252,0.0062,-0.004,-36.75,12.6188,-21.1688,126.4831,100.5039,2.3102,,0.017207000000000194,0.29209233129269246,0.2784866583929333,non_fall
1.570238,-0.0388,-0.2733,-0.0378,0.0252,0.0062,-0.004,-36.75,12.6188,-21.1688,126.4831,100.5039,2.3102,,0.0013099999999999223,0.27861652858364305,0.2767804731866112,non_fall
1.578114,-0.0388,-0.2733,-0.0378,0.0252,0.0062,-0.004,-36.75,12.6188,-21.1688,126.4831,100.5039,2.3102,,0.007875999999999994,0.27861652858364305,0.2750004530303536,non_fall
1.58867,-0.0388,-0.2733,-0.0378,0.0252,0.0062,-0.004,-36.75,12.6188,-21.1688,126.4831,100.4836,2.3201,,0.01055600000000001,0.27861652858364305,0.2731941449322146,non_fall
1.590234,-0.011,-0.2582,-0.0395,0.0252,0.0062,-0.004,-36.75,12.6188,-21.1688,126.4831,100.4836,2.3201,,0.0015639999999998988,0.2614354413617251,0.2714123335856848,non_fall
1.592316,-0.011,-0.2582,-0.0395,0.0337,-0.0036,-0.01,-36.75,12.6188,-21.1688,126.4831,100.4836,2.3201,,0.0020820000000001393,0.2614354413617251,0.26970696881306433,non_fall
1.593595,-0.011,-0.2582,-0.0395,0.0337,-0.0036,-0.01,-37.35,12.825,-20.9438,126.4831,100.4836,2.3201,,0.0012790000000000301,0.2614354413617251,0.26812894807158183,non_fall
1.60752,-0.011,-0.2582,-0.0395,0.0337,-0.0036,-0.01,-37.35,12.825,-20.9438,126.4831,100.4608,2.3308,,0.013924999999999965,0.2614354413617251,0.2667258605050542,non_fall
1.609035,-0.0242,-0.2742,-0.0487,0.0337,-0.0036,-0.01,-37.35,12.825,-20.9438,126.4831,100.4608,2.3308,,0.001514999999999933,0.2795406410524237,0.2655397873729194,non_fall
1.628033,-0.0242,-0.2742,-0.0487,0.0337,-0.0036,-0.01,-37.35,12.825,-20.9438,126.4831,100.4388,2.3394,,0.01899800000000007,0.2795406410524237,0.2646052370147582,non_fall
1.631584,-0.0251,-0.2566,-0.0317,0.0337,-0.0036,-0.01,-37.35,12.825,-20.9438,126.4831,100.4388,2.3394,,0.00355099999999986,0.259766164078388,0.2639472807474391,non_fall
1.645303,-0.0251,-0.2566,-0.0317,0.0337,-0.0036,-0.01,-37.35,12.825,-20.9438,126.4831,100.4388,2.3394,,0.013719000000000037,0.259766164078388,0.26357995749654556,non_fall
1.646408,-0.0251,-0.2566,-0.0317,0.0337,-0.0036,-0.01,-37.35,12.825,-20.9438,126.4831,100.4137,2.3444,,0.0011050000000001337,0.259766164078388,0.2635050286034917,non_fall
1.64744,-0.0349,-0.2342,-0.0509,0.0337,-0.0036,-0.01,-37.35,12.825,-20.9438,126.4831,100.4137,2.3444,,0.0010319999999999219,0.2421950866553655,0.2637111793941216,non_fall
1.652803,-0.0349,-0.2342,-0.0509,0.0337,-0.0036,-0.01,-37.2188,12.0375,-21.1688,126.4831,100.4137,2.3444,,0.005363000000000007,0.2421950866553655,0.2641737687141372,non_fall
1.654185,-0.0349,-0.2342,-0.0509,0.0362,-0.0195,-0.0052,-37.2188,12.0375,-21.1688,126.4831,100.4137,2.3444,,0.0013819999999999943,0.2421950866553655,0.26485521546267643,non_fall
1.665273,-0.0349,-0.2342,-0.0509,0.0362,-0.0195,-0.0052,-37.2188,12.0375,-21.1688,126.4831,100.3889,2.3469,,0.011087999999999987,0.2421950866553655,0.26570608050207173,non_fall
1.666623,-0.0225,-0.2455,-0.0834,0.0362,-0.0195,-0.0052,-37.2188,12.0375,-21.1688,126.4831,100.3889,2.3469,,0.0013499999999999623,0.2602538376278052,0.26666685418689207,non_fall
1.684947,-0.0225,-0.2455,-0.0834,0.0362,-0.0195,-0.0052,-37.2188,12.0375,-21.1688,126.4831,100.3715,2.3472,,0.018324000000000007,0.2602538376278052,0.2676703996725698,non_fall
1.686949,0.0112,-0.2642,-0.0834,0.0362,-0.0195,-0.0052,-37.2188,12.0375,-21.1688,126.4831,100.3715,2.3472,,0.0020020000000000593,0.2772771898299606,0.26864494046098214,non_fall
1.70361,0.0112,-0.2642,-0.0834,0.0362,-0.0195,-0.0052,-37.2188,12.0375,-21.1688,126.4831,100.3715,2.3472,,0.016661000000000037,0.2772771898299606,0.2695174288602093,non_fall
1.706781,0.0112,-0.2642,-0.0834,0.0362,-0.0195,-0.0052,-37.2188,12.0375,-21.1688,126.4831,100.3563,2.3495,,0.003171000000000035,0.2772771898299606,0.2702170986938449,non_fall
1.709463,0.0368,-0.2686,-0.0761,0.0362,-0.0195,-0.0052,-37.2188,12.0375,-21.1688,126.4831,100.3563,2.3495,,0.002681999999999851,0.28158730440131713,0.2706789936029784,non_fall
1.714124,0.0368,-0.2686,-0.0761,0.0362,-0.0195,-0.0052,-37.6313,12.5063,-20.625,126.4831,100.3563,2.3495,,0.004661000000000026,0.28158730440131713,0.27084726881023274,non_fall
1.716846,0.0368,-0.2686,-0.0761,0.0374,-0.0036,-0.0015,-37.6313,12.5063,-20.625,126.4831,100.3563,2.3495,,0.0027220000000001132,0.28158730440131713,0.2706780832409186,non_fall
1.722249,0.0368,-0.2686,-0.0761,0.0374,-0.0036,-0.0015,-37.6313,12.5063,-20.625,126.4831,100.3301,2.3519,,0.005402999999999825,0.28158730440131713,0.2701419249965336,non_fall
1.723589,0.0453,-0.2823,-0.0896,0.0374,-0.0036,-0.0015,-37.6313,12.5063,-20.625,126.4831,100.3301,2.3519,,0.0013400000000001189,0.299622328940952,0.2692252436161993,non_fall
1.741531,0.0453,-0.2823,-0.0896,0.0374,-0.0036,-0.0015,-37.6313,12.5063,-20.625,126.4831,100.2983,2.3553,,0.017941999999999902,0.299622328940952,0.26793129757526624,non_fall
1.742869,0.0299,-0.248,-0.0968,0.0374,-0.0036,-0.0015,-37.6313,12.5063,-20.625,126.4831,100.2983,2.3553,,0.0013380000000000614,0.26789596861468445,0.2662801684391927,non_fall
1.760615,0.0299,-0.248,-0.0968,0.0374,-0.0036,-0.0015,-37.6313,12.5063,-20.625,126.4831,100.2701,2.3586,,0.01774600000000004,0.26789596861468445,0.26430794755200593,non_fall
