time,ax,ay,az,wx,wy,wz,Bx,By,Bz,Gain,Unnamed: 11,time_diff,acc_mag,acc_mag_filtered,label
5.836449,-0.3576,-0.2722,-0.0116,-1.5984,-0.193,-0.6322,39.3938,12.6375,19.6688,87.0724,,0.01902899999999974,0.4495610748274365,0.9084922483830931,non_fall
5.846146,-0.3576,-0.2722,-0.0116,-1.6925,-0.4656,-1.1051,39.3938,12.6375,19.6688,87.0724,,0.009697000000000067,0.4495610748274365,0.9144908692493272,non_fall
5.856221,-0.7466,-0.7789,-0.146,-1.6925,-0.4656,-1.1051,39.3938,12.6375,19.6688,87.0724,,0.010074999999999612,1.088766627886803,0.9240052947045576,non_fall
5.866166,-0.7466,-0.7789,-0.146,-1.6925,-0.4656,-1.1051,39.3938,12.6375,19.6688,87.0724,,0.009945000000000093,1.088766627886803,0.9361673540131791,non_fall
5.871035,-0.7466,-0.7789,-0.146,-1.6925,-0.4656,-1.1051,39.6562,13.1063,19.875,87.0724,,0.004869000000000234,1.088766627886803,0.9497236176244502,non_fall
5.875102,-0.705,-0.2386,-0.2786,-1.6925,-0.4656,-1.1051,39.6562,13.1063,19.875,87.0724,,0.004067000000000043,0.7947156220938405,0.9631716312811451,non_fall
5.89489,-0.648,-0.6882,-0.3704,-1.6925,-0.4656,-1.1051,39.6562,13.1063,19.875,87.0724,,0.01978800000000014,1.0152435175858057,0.9749228811110799,non_fall
5.908521,-0.648,-0.6882,-0.3704,-1.7902,-0.3495,-0.7617,39.6562,13.1063,19.875,87.0724,,0.01363100000000017,1.0152435175858057,0.9834775194258746,non_fall
5.913655,-0.648,-0.6882,-0.3704,-1.7902,-0.3495,-0.7617,39.6562,13.1063,19.875,87.0724,,0.005133999999999972,1.0152435175858057,0.9875985258118435,non_fall
5.915641,-0.2957,-0.7881,-0.5028,-1.7902,-0.3495,-0.7617,39.6562,13.1063,19.875,87.0724,,0.001985999999999599,0.9804835235739559,0.9864740871813139,non_fall
5.930402,-0.2957,-0.7881,-0.5028,-1.7902,-0.3495,-0.7617,39.3375,13.4625,20.7188,87.0724,,0.014761000000000024,0.9804835235739559,0.979857270730419,non_fall
5.93248,-0.5559,-1.004,-0.2436,-1.7902,-0.3495,-0.7617,39.3375,13.4625,20.7188,87.0724,,0.0020780000000000243,1.173192980715449,0.9681727119716331,non_fall
5.952237,0.1002,-1.0022,-0.2053,-1.7902,-0.3495,-0.7617,39.3375,13.4625,20.7188,87.0724,,0.019757000000000247,1.0279070823766123,0.9525812849060641,non_fall
5.961959,0.1002,-1.0022,-0.2053,-1.7902,-0.3495,-0.7617,39.3375,13.4625,20.7188,87.0724,,0.009722000000000008,1.0279070823766123,0.9349958597790354,non_fall
5.970655,0.1002,-1.0022,-0.2053,-1.7388,-0.6989,-0.6909,39.3375,13.4625,20.7188,87.0724,,0.008695999999999593,1.0279070823766123,0.9180450193228278,non_fall
5.974424,-0.8633,-0.3864,-0.0295,-1.7388,-0.6989,-0.6909,39.3375,13.4625,20.7188,87.0724,,0.0037690000000001334,0.9462885923437944,0.9049870994939431,non_fall
5.990596,-0.1953,0.1296,0.5412,-1.7388,-0.6989,-0.6909,39.3375,13.4625,20.7188,87.0724,,0.016172000000000075,0.58977596593961,0.899583118259283,non_fall
5.992415,-0.1953,0.1296,0.5412,-1.7388,-0.6989,-0.6909,39.45,12.9563,21.1313,87.0724,,0.001819000000000237,0.58977596593961,0.905942345324344,non_fall
6.008908,-0.1953,0.1296,0.5412,-1.7388,-0.6989,-0.6909,39.45,12.9563,21.1313,87.0724,,0.016492999999999647,0.58977596593961,0.9283560998165284,non_fall
6.010405,0.4725,-0.7865,0.5105,-1.7388,-0.6989,-0.6909,39.45,12.9563,21.1313,87.0724,,0.0014970000000005257,1.0499755949544731,0.9711313107794095,non_fall
6.029276,0.6948,0.7987,0.7901,-1.7388,-0.6989,-0.6909,39.45,12.9563,21.1313,87.0724,,0.01887099999999986,1.3209567517523046,1.03842504620593,non_fall
6.033319,0.6948,0.7987,0.7901,-1.5678,-1.1509,-0.741,39.45,12.9563,21.1313,87.0724,,0.004042999999999353,1.3209567517523046,1.1340684362028286,non_fall
6.048169,1.2147,-1.307,0.1425,-1.5678,-1.1509,-0.741,39.45,12.9563,21.1313,87.0724,,0.01485000000000003,1.789986407769623,1.2613596851333049,non_fall
6.050373,1.2147,-1.307,0.1425,-1.5678,-1.1509,-0.741,39.6562,13.3125,19.7812,87.0724,,0.0022039999999998727,1.789986407769623,1.4228060951016972,non_fall
6.056427,1.2147,-1.307,0.1425,-1.5678,-1.1509,-0.741,39.6562,13.3125,19.7812,87.0724,,0.00605400000000067,1.789986407769623,1.6198049804077392,non_fall
6.067276,2.0707,-1.369,-0.3069,-1.5678,-1.1509,-0.741,39.6562,13.3125,19.7812,87.0724,,0.010848999999999442,2.5012291178538604,1.8522706658086676,non_fall
6.086227,1.4433,-1.3797,0.2578,-1.5678,-1.1509,-0.741,39.6562,13.3125,19.7812,87.0724,,0.018951000000000384,2.0132431100093204,2.1182360590208877,non_fall
6.095455,1.4433,-1.3797,0.2578,-1.7988,-1.1901,-1.2517,39.6562,13.3125,19.7812,87.0724,,0.009228000000000236,2.0132431100093204,2.413479390017005,non_fall
6.104928,1.4433,-1.3797,0.2578,-1.7988,-1.1901,-1.2517,39.6562,13.3125,19.7812,87.0724,,0.009472999999999843,2.0132431100093204,2.7312461392754956,non_fall
6.107999,-0.9879,-1.2154,1.2594,-1.7988,-1.1901,-1.2517,39.6562,13.3125,19.7812,87.0724,,0.003071000000000268,2.0097840505885203,3.062147500918717,non_fall
6.1111,-0.9879,-1.2154,1.2594,-1.7988,-1.1901,-1.2517,41.6625,14.6438,17.85,87.0724,,0.0031010000000000204,2.0097840505885203,3.394312991606617,non_fall
6.124217,-0.382,-1.8956,1.974,-1.7988,-1.1901,-1.2517,41.6625,14.6438,17.85,87.0724,,0.01311699999999938,2.7633131129135546,3.7138511406577805,non_fall
6.143407,0.8568,-1.8234,3.9595,-1.7988,-1.1901,-1.2517,41.6625,14.6438,17.85,85.8238,,0.01919000000000004,4.442581912581916,4.005628873133667,non_fall
6.155305,0.8568,-1.8234,3.9595,-1.7988,-1.1901,-1.2517,41.6625,14.6438,17.85,85.8238,,0.011898000000000408,4.442581912581916,4.254324351093157,non_fall
6.156711,0.8568,-1.8234,3.9595,-0.753,-1.2193,-0.4417,41.6625,14.6438,17.85,85.8238,,0.0014059999999993522,4.442581912581916,4.4456539193252285,non_fall
6.161947,3.1134,-1.6793,4.1672,-0.753,-1.2193,-0.4417,41.6625,14.6438,17.85,85.8238,,0.005236000000000018,5.466156226270889,4.567636923014513,non_fall
6.171677,3.1134,-1.6793,4.1672,-0.753,-1.2193,-0.4417,40.9875,14.7188,17.0438,85.8238,,0.009730000000000238,5.466156226270889,4.611749288206863,non_fall
6.18144,4.384,-1.7762,3.4211,-0.753,-1.2193,-0.4417,40.9875,14.7188,17.0438,85.8238,,0.00976300000000041,5.837659432512314,4.573824670024781,non_fall
6.199641,4.384,-1.7762,3.4211,-0.753,-1.2193,-0.4417,40.9875,14.7188,17.0438,85.8238,,0.018200999999999468,5.837659432512314,4.45458654200137,non_fall
6.201123,3.4061,-1.0141,3.1922,-0.753,-1.2193,-0.4417,40.9875,14.7188,17.0438,85.8238,,0.0014820000000002054,4.777034316393384,4.259735508727995,non_fall
6.219467,3.4061,-1.0141,3.1922,0.481,-0.3091,-0.1925,40.9875,14.7188,17.0438,85.8238,,0.018343999999999916,4.777034316393384,3.9995721346107245,non_fall
6.221209,1.3704,-1.8695,1.1521,0.481,-0.3091,-0.1925,40.9875,14.7188,17.0438,85.8238,,0.0017420000000001323,2.588505518634256,3.688199581756928,non_fall
6.232274,1.3704,-1.8695,1.1521,0.481,-0.3091,-0.1925,41.0063,16.7063,16.8563,85.8238,,0.011065000000000325,2.588505518634256,3.342409696852633,non_fall
6.242434,1.3982,0.131,1.7672,0.481,-0.3091,-0.1925,41.0063,16.7063,16.8563,85.8238,,0.010159999999999947,2.2572372671033056,2.980396457318807,non_fall
6.247398,1.3982,0.131,1.7672,0.481,-0.3091,-0.1925,41.0063,16.7063,16.8563,85.8238,,0.004963999999999302,2.2572372671033056,2.620451632281522,non_fall
6.257922,0.8404,-1.1074,0.6893,0.481,-0.3091,-0.1925,41.0063,16.7063,16.8563,85.8238,,0.0105240000000002,1.5516898562534975,2.2797795209634004,non_fall
6.277204,1.194,-0.6628,-0.175,0.481,-0.3091,-0.1925,41.0063,16.7063,16.8563,85.8238,,0.019282000000000465,1.3767951336346305,1.973531967731441,non_fall
6.280707,1.194,-0.6628,-0.175,0.8511,-0.7135,-0.3354,41.0063,16.7063,16.8563,85.8238,,0.0035029999999993677,1.3767951336346305,1.7141245935557092,non_fall
6.291156,1.194,-0.6628,-0.175,0.8511,-0.7135,-0.3354,40.9313,19.0688,13.8563,85.8238,,0.010449000000000375,1.3767951336346305,1.5108567465513267,non_fall
6.295369,1.194,-0.6628,-0.175,0.8511,-0.7135,-0.3354,40.9313,19.0688,13.8563,85.8238,,0.004213000000000022,1.3767951336346305,1.3698223920081083,non_fall
6.296016,0.9304,-0.5875,-0.4042,0.8511,-0.7135,-0.3354,40.9313,19.0688,13.8563,85.8238,,0.0006469999999998421,1.1722534069048383,1.2940689887249577,non_fall
6.315704,0.3532,0.8037,-1.8137,0.8511,-0.7135,-0.3354,40.9313,19.0688,13.8563,85.8238,,0.019688000000000372,2.0149917171045644,1.2839394787012794,non_fall
6.33397,-0.1303,0.8113,-1.6421,0.8511,-0.7135,-0.3354,40.9313,19.0688,13.8563,85.8238,,0.01826599999999967,1.8362130023502174,1.3375206806080273,non_fall
6.343426,-0.1303,0.8113,-1.6421,0.8511,-0.7135,-0.3354,40.9313,19.0688,13.8563,85.8238,,0.009456000000000131,1.8362130023502174,1.4511204016890165,non_fall
6.345243,-0.1303,0.8113,-1.6421,0.5164,-0.7905,0.168,40.9313,19.0688,13.8563,85.8238,,0.0018169999999999575,1.8362130023502174,1.619706224260892,non_fall
6.35072,-0.1303,0.8113,-1.6421,0.5164,-0.7905,0.168,40.7812,21.0563,12.0,85.8238,,0.005476999999999954,1.8362130023502174,1.8372595999122805,non_fall
6.354502,-0.2994,0.4811,-1.8393,0.5164,-0.7905,0.168,40.7812,21.0563,12.0,85.8238,,0.003782000000000174,1.9246095863836905,2.097023575976867,non_fall
6.37246,0.0748,0.9595,-2.8231,0.5164,-0.7905,0.168,40.7812,21.0563,12.0,85.8238,,0.01795800000000014,2.9826379096363675,2.3916436788229642,non_fall
6.390857,0.0748,0.9595,-2.8231,0.5164,-0.7905,0.168,40.7812,21.0563,12.0,85.8238,,0.01839699999999933,2.9826379096363675,2.7132154618604334,non_fall
6.392128,1.0189,0.7853,-2.8849,0.5164,-0.7905,0.168,40.7812,21.0563,12.0,85.8238,,0.0012710000000000221,3.1587183017800116,3.0532613075824946,non_fall
6.40574,1.0189,0.7853,-2.8849,0.0681,-0.6024,0.4612,40.7812,21.0563,12.0,85.8238,,0.01361200000000018,3.1587183017800116,3.4026686604164116,non_fall
6.411009,1.2642,0.4039,-3.2447,0.0681,-0.6024,0.4612,40.7812,21.0563,12.0,85.8238,,0.00526900000000019,3.5056261837223888,3.751634149230532,non_fall
6.412475,1.2642,0.4039,-3.2447,0.0681,-0.6024,0.4612,42.3563,21.2812,8.85,85.8238,,0.0014659999999997453,3.5056261837223888,4.089668908869945,non_fall
6.430098,1.2604,0.6875,-3.3354,0.0681,-0.6024,0.4612,42.3563,21.2812,8.85,89.3380,,0.01762300000000039,3.6312749234945016,4.405723290021072,non_fall
6.439533,1.2604,0.6875,-3.3354,0.0681,-0.6024,0.4612,42.3563,21.2812,8.85,89.3380,,0.00943499999999986,3.6312749234945016,4.6884801280767165,non_fall
6.450225,1.294,-0.2595,-4.2099,0.0681,-0.6024,0.4612,42.3563,21.2812,8.85,89.3380,,0.010691999999999702,4.411919566356577,4.926843835583084,non_fall
6.467214,1.294,-0.2595,-4.2099,-0.8434,-1.0288,0.3574,42.3563,21.2812,8.85,89.3380,,0.016989000000000587,4.411919566356577,5.11061840094644,non_fall
6.468699,2.2528,-1.8896,-5.4707,-0.8434,-1.0288,0.3574,42.3563,21.2812,8.85,89.3380,,0.0014849999999997365,6.210817537973564,5.231324357703143,non_fall
6.470018,2.2528,-1.8896,-5.4707,-0.8434,-1.0288,0.3574,42.7875,20.7563,7.575,89.3380,,0.001318999999999626,6.210817537973564,5.283061352009751,non_fall
6.486528,2.2528,-1.8896,-5.4707,-0.8434,-1.0288,0.3574,42.7875,20.7563,7.575,89.3380,,0.016510000000000247,6.210817537973564,5.263291966085448,non_fall
6.487922,2.1171,-2.4082,-5.8679,-0.8434,-1.0288,0.3574,42.7875,20.7563,7.575,89.3380,,0.0013940000000003394,6.686837074432126,5.173416467419655,non_fall
6.506622,0.6781,-2.79,-4.2746,-0.8434,-1.0288,0.3574,42.7875,20.7563,7.575,89.3380,,0.01869999999999994,5.149381008431985,5.01903202993969,non_fall
6.526669,-1.7813,-2.4784,-3.4012,-0.8434,-1.0288,0.3574,42.7875,20.7563,7.575,89.3380,,0.020046999999999926,4.5698640778473925,4.809817299099981,non_fall
6.529983,-1.7813,-2.4784,-3.4012,-1.8281,-2.2357,-0.1728,42.7875,20.7563,7.575,89.3380,,0.003313999999999595,4.5698640778473925,4.559039108183768,non_fall
6.531143,-1.7813,-2.4784,-3.4012,-1.8281,-2.2357,-0.1728,43.2938,20.8313,4.2375,89.3380,,0.001160000000000494,4.5698640778473925,4.282725918117423,non_fall
6.535257,-1.7813,-2.4784,-3.4012,-1.8281,-2.2357,-0.1728,43.2938,20.8313,4.2375,89.3380,,0.004113999999999507,4.5698640778473925,3.9985818801793944,non_fall
6.546653,-2.0066,-1.2655,-2.5215,-1.8281,-2.2357,-0.1728,43.2938,20.8313,4.2375,89.3380,,0.011396000000000406,3.4620652882347556,3.7247288646200025,non_fall
6.56447,-0.1952,-0.4692,-2.8832,-1.8281,-2.2357,-0.1728,43.2938,20.8313,4.2375,89.3380,,0.017816999999999972,2.927643065675869,3.478372073316181,non_fall
6.58271,-0.1952,-0.4692,-2.8832,-1.8281,-2.2357,-0.1728,43.2938,20.8313,4.2375,89.3380,,0.01823999999999959,2.927643065675869,3.2744938667649843,non_fall
6.584139,0.0195,-0.4387,-2.5812,-1.8281,-2.2357,-0.1728,43.2938,20.8313,4.2375,89.3380,,0.0014290000000007907,2.6182878718735263,3.124685673752515,non_fall
6.590349,0.0195,-0.4387,-2.5812,-1.8281,-2.2357,-0.1728,42.9188,21.8625,0.3188,89.3380,,0.006209999999999383,2.6182878718735263,3.0362220307972687,non_fall
6.594261,0.0195,-0.4387,-2.5812,-2.1005,-2.4875,-0.0837,42.9188,21.8625,0.3188,89.3380,,0.003912000000000582,2.6182878718735263,3.0114629126681347,non_fall
6.602092,-0.4879,-0.3026,-1.738,-2.1005,-2.4875,-0.0837,42.9188,21.8625,0.3188,89.3380,,0.007830999999999477,1.8303707739144002,3.047645270668616,non_fall
6.621545,-2.0115,-1.2482,-0.4208,-2.1005,-2.4875,-0.0837,42.9188,21.8625,0.3188,89.3380,,0.019453000000000387,2.4044143008225514,3.137095822599527,non_fall
6.6322,-2.0115,-1.2482,-0.4208,-2.1005,-2.4875,-0.0837,42.9188,21.8625,0.3188,89.3380,,0.010654999999999859,2.4044143008225514,3.2678637840868077,non_fall
6.640491,-3.5555,-1.8163,0.7811,-2.1005,-2.4875,-0.0837,42.9188,21.8625,0.3188,89.3380,,0.008290999999999826,4.068248167209076,3.424731811706348,non_fall
6.650451,-3.5555,-1.8163,0.7811,-2.1005,-2.4875,-0.0837,41.8313,22.8188,-1.8375,89.3380,,0.009960000000000413,4.068248167209076,3.5905181773296344,non_fall
6.654338,-3.5555,-1.8163,0.7811,-2.0749,-1.4917,-0.4624,41.8313,22.8188,-1.8375,89.3380,,0.0038869999999997518,4.068248167209076,3.7475434843241944,non_fall
6.661106,-3.8962,-1.7034,1.8257,-2.0749,-1.4917,-0.4624,41.8313,22.8188,-1.8375,89.3380,,0.006768000000000107,4.627648051656478,3.8791138632941036,non_fall
6.678334,-3.8962,-1.7034,1.8257,-2.0749,-1.4917,-0.4624,41.8313,22.8188,-1.8375,89.3380,,0.017228000000000243,4.627648051656478,3.9708746691664243,non_fall
6.679738,-4.2474,-0.9411,1.843,-2.0749,-1.4917,-0.4624,41.8313,22.8188,-1.8375,89.3380,,0.0014039999999999608,4.724693108552131,4.011909262164998,non_fall
6.698019,-3.9077,-1.0906,2.0782,-2.0749,-1.4917,-0.4624,41.8313,22.8188,-1.8375,89.3380,,0.01828099999999999,4.558337733209333,3.9954886651704165,non_fall
6.710293,-3.9077,-1.0906,2.0782,-2.0749,-1.4917,-0.4624,40.275,25.1063,-2.9062,89.3380,,0.012273999999999674,4.558337733209333,3.9194149740972484,non_fall
6.716045,-3.9077,-1.0906,2.0782,-1.3882,-1.2889,-0.4246,40.275,25.1063,-2.9062,89.3380,,0.005752000000000201,4.558337733209333,3.785941698129795,non_fall
6.717992,-3.1725,-0.4914,1.496,-1.3882,-1.2889,-0.4246,40.275,25.1063,-2.9062,89.3380,,0.001946999999999477,3.541785737449401,3.6012953254965074,non_fall
6.727491,-3.1725,-0.4914,1.496,-1.3882,-1.2889,-0.4246,40.275,25.1063,-2.9062,86.2911,,0.009498999999999924,3.541785737449401,3.374862269065677,non_fall
6.73612,-1.9149,-0.6078,0.2454,-1.3882,-1.2889,-0.4246,40.275,25.1063,-2.9062,86.2911,,0.008628999999999998,2.0239772750700538,3.118140979684288,non_fall
6.755253,-1.8789,-0.2046,0.8919,-1.3882,-1.2889,-0.4246,40.275,25.1063,-2.9062,86.2911,,0.019133000000000067,2.0898832455426786,2.8435846951733597,non_fall
6.771234,-1.8789,-0.2046,0.8919,-1.3882,-1.2889,-0.4246,38.8875,26.2125,-4.2188,86.2911,,0.015981000000000023,2.0898832455426786,2.5634688038261664,non_fall
6.774625,-1.8789,-0.2046,0.8919,-1.3882,-1.2889,-0.4246,38.8875,26.2125,-4.2188,86.2911,,0.003391000000000588,2.0898832455426786,2.2889042554588057,non_fall
6.77654,-0.8663,-0.3876,-0.105,-1.3882,-1.2889,-0.4246,38.8875,26.2125,-4.2188,86.2911,,0.001914999999999445,0.9548478674637128,2.0290887094472385,non_fall
6.778454,-0.8663,-0.3876,-0.105,-0.472,-0.5303,0.0628,38.8875,26.2125,-4.2188,86.2911,,0.0019140000000001933,0.9548478674637128,1.7908498547313818,non_fall
6.793507,-0.8497,0.4209,-0.8824,-0.472,-0.5303,0.0628,38.8875,26.2125,-4.2188,86.2911,,0.015052999999999983,1.2952901837040225,1.578497506194156,non_fall
