
time,ax,ay,az,wx,wy,wz,Bx,By,Bz,Gain,
8.859933,0.2011,-0.2022,-0.1444,0.0436,-0.1882,-0.1009,41.5312,-1.2563,20.5500,98.7864,
8.870491,0.2011,-0.2022,-0.1444,0.0436,-0.1882,-0.1009,41.6813,-0.5250,21.8063,98.7864,
8.877695,0.2011,-0.2022,-0.1444,0.0436,-0.1882,-0.1009,41.6813,-0.5250,21.8063,98.7864,
8.879115,0.3597,-0.3029,-0.1565,0.0436,-0.1882,-0.1009,41.6813,-0.5250,21.8063,98.7864,
8.891271,0.3597,-0.3029,-0.1565,-0.0285,-0.0990,-0.1057,41.6813,-0.5250,21.8063,98.7864,
8.900265,0.3644,-0.3208,-0.0588,-0.0285,-0.0990,-0.1057,41.6813,-0.5250,21.8063,98.7864,
8.916073,0.1065,-0.1712,-0.0761,-0.0285,-0.0990,-0.1057,41.6813,-0.5250,21.8063,98.7864,
8.925352,0.1065,-0.1712,-0.0761,-0.0285,-0.0990,-0.1057,41.6813,-0.5250,21.8063,98.7864,
8.933766,0.1065,-0.1712,-0.0761,-0.0285,-0.0990,-0.1057,42.8625,-0.1875,18.7500,98.7864,
8.936320,-0.1127,-0.1454,0.0335,-0.0285,-0.0990,-0.1057,42.8625,-0.1875,18.7500,98.7864,
8.953870,-0.1127,-0.1454,0.0335,-0.0419,-0.1174,-0.0289,42.8625,-0.1875,18.7500,98.7864,
8.955070,-0.2252,-0.1989,-0.0080,-0.0419,-0.1174,-0.0289,42.8625,-0.1875,18.7500,98.7864,
8.973464,-0.2252,-0.1989,-0.0080,-0.0419,-0.1174,-0.0289,42.8625,-0.1875,18.7500,98.7864,
8.974920,-0.6798,-0.0054,0.1765,-0.0419,-0.1174,-0.0289,42.8625,-0.1875,18.7500,98.7864,
8.990821,-0.6798,-0.0054,0.1765,-0.0419,-0.1174,-0.0289,41.9813,-0.5250,19.8188,98.7864,
8.993515,-0.4221,-0.4713,0.0495,-0.0419,-0.1174,-0.0289,41.9813,-0.5250,19.8188,98.7864,
9.011627,0.0583,-0.4134,-0.1841,-0.0419,-0.1174,-0.0289,41.9813,-0.5250,19.8188,98.7864,
9.015468,0.0583,-0.4134,-0.1841,0.2769,-0.0307,-0.0202,41.9813,-0.5250,19.8188,98.7864,
9.022578,0.0583,-0.4134,-0.1841,0.2769,-0.0307,-0.0202,41.9813,-0.5250,19.8188,98.7864,
9.032579,0.3343,-0.3792,-0.3038,0.2769,-0.0307,-0.0202,41.9813,-0.5250,19.8188,98.7864,
9.050320,0.3457,-0.2666,-0.2273,0.2769,-0.0307,-0.0202,41.9813,-0.5250,19.8188,98.7864,
9.051413,0.3457,-0.2666,-0.2273,0.2769,-0.0307,-0.0202,42.4875,-0.3750,18.7688,98.7864,
9.068237,0.3457,-0.2666,-0.2273,0.2769,-0.0307,-0.0202,42.4875,-0.3750,18.7688,98.7864,
9.068955,0.0842,0.0369,0.0592,0.2769,-0.0307,-0.0202,42.4875,-0.3750,18.7688,98.7864,
9.078182,0.0842,0.0369,0.0592,-0.3523,-0.1345,-0.0764,42.4875,-0.3750,18.7688,98.7864,
9.088386,-0.1499,-0.4188,0.6685,-0.3523,-0.1345,-0.0764,42.4875,-0.3750,18.7688,98.7864,
9.107758,-0.3221,-0.6159,0.2701,-0.3523,-0.1345,-0.0764,42.4875,-0.3750,18.7688,98.7864,
9.110345,-0.3221,-0.6159,0.2701,-0.3523,-0.1345,-0.0764,41.7750,0.2063,19.3125,98.7864,
9.116202,-0.3221,-0.6159,0.2701,-0.3523,-0.1345,-0.0764,41.7750,0.2063,19.3125,98.7864,
9.126614,-0.3601,-0.3864,-0.1987,-0.3523,-0.1345,-0.0764,41.7750,0.2063,19.3125,98.7864,
9.140449,-0.3601,-0.3864,-0.1987,0.0681,-0.1088,-0.0606,41.7750,0.2063,19.3125,99.0923,
9.145879,-0.3337,-0.2491,-0.1998,0.0681,-0.1088,-0.0606,41.7750,0.2063,19.3125,99.0923,
9.165429,-0.3337,-0.2491,-0.1998,0.0681,-0.1088,-0.0606,41.7750,0.2063,19.3125,99.0923,
9.166704,-0.1164,-0.1448,-0.0281,0.0681,-0.1088,-0.0606,41.7750,0.2063,19.3125,99.0923,
9.170269,-0.1164,-0.1448,-0.0281,0.0681,-0.1088,-0.0606,42.2438,0.3938,19.2938,99.0923,
9.185630,0.0625,-0.1026,0.0322,0.0681,-0.1088,-0.0606,42.2438,0.3938,19.2938,99.0923,
9.203624,0.0625,-0.1026,0.0322,0.0081,-0.0892,-0.0399,42.2438,0.3938,19.2938,99.0923,
9.207103,0.1759,-0.0881,-0.0304,0.0081,-0.0892,-0.0399,42.2438,0.3938,19.2938,99.0923,
9.212606,0.1759,-0.0881,-0.0304,0.0081,-0.0892,-0.0399,42.2438,0.3938,19.2938,99.0923,
9.222913,0.0734,-0.1933,-0.1082,0.0081,-0.0892,-0.0399,42.2438,0.3938,19.2938,99.0923,
9.232856,0.0734,-0.1933,-0.1082,0.0081,-0.0892,-0.0399,42.4313,0.6562,19.6125,99.0923,
9.242104,-0.0274,-0.2639,-0.1384,0.0081,-0.0892,-0.0399,42.4313,0.6562,19.6125,99.0923,
9.260491,-0.0274,-0.2639,-0.1384,0.0081,-0.0892,-0.0399,42.4313,0.6562,19.6125,99.0923,
9.262084,-0.0741,-0.3234,-0.0576,0.0081,-0.0892,-0.0399,42.4313,0.6562,19.6125,99.0923,
9.265397,-0.0741,-0.3234,-0.0576,-0.0054,-0.0795,0.0091,42.4313,0.6562,19.6125,99.0923,
9.279703,-0.0868,-0.2823,-0.0429,-0.0054,-0.0795,0.0091,42.4313,0.6562,19.6125,99.0923,
9.290800,-0.0868,-0.2823,-0.0429,-0.0054,-0.0795,0.0091,42.3188,0.7688,19.6125,99.0923,
9.299009,-0.0933,-0.1980,-0.0961,-0.0054,-0.0795,0.0091,42.3188,0.7688,19.6125,99.0923,
9.308915,-0.0933,-0.1980,-0.0961,-0.0054,-0.0795,0.0091,42.3188,0.7688,19.6125,99.0923,
9.318283,-0.1086,-0.2052,-0.1375,-0.0054,-0.0795,0.0091,42.3188,0.7688,19.6125,99.0923,
9.327385,-0.1086,-0.2052,-0.1375,-0.0089,-0.0417,-0.0032,42.3188,0.7688,19.6125,99.0923,
9.337481,-0.0049,-0.2006,-0.1683,-0.0089,-0.0417,-0.0032,42.3188,0.7688,19.6125,99.0923,
9.351543,-0.0049,-0.2006,-0.1683,-0.0089,-0.0417,-0.0032,42.5438,0.3938,19.0875,99.0923,
9.356077,-0.0049,-0.2006,-0.1683,-0.0089,-0.0417,-0.0032,42.5438,0.3938,19.0875,99.0923,
9.356843,0.1106,-0.2316,-0.1198,-0.0089,-0.0417,-0.0032,42.5438,0.3938,19.0875,99.0923,
9.375746,0.1444,-0.2453,-0.2003,-0.0089,-0.0417,-0.0032,42.5438,0.3938,19.0875,99.0923,
9.390582,0.1444,-0.2453,-0.2003,-0.0054,0.0513,-0.0362,42.5438,0.3938,19.0875,99.0923,
9.398050,0.1664,-0.2395,-0.2807,-0.0054,0.0513,-0.0362,42.5438,0.3938,19.0875,99.0923,
9.404292,0.1664,-0.2395,-0.2807,-0.0054,0.0513,-0.0362,42.5438,0.3938,19.0875,99.0923,
9.410054,0.1664,-0.2395,-0.2807,-0.0054,0.0513,-0.0362,44.1938,0.7500,18.8250,99.0923,
9.413234,0.1343,-0.2385,-0.1846,-0.0054,0.0513,-0.0362,44.1938,0.7500,18.8250,99.0923,
9.433641,0.0380,-0.2063,-0.1496,-0.0054,0.0513,-0.0362,44.1938,0.7500,18.8250,97.9911,
9.452547,0.0380,-0.2063,-0.1496,-0.0054,0.0513,-0.0362,44.1938,0.7500,18.8250,97.9911,
9.454034,0.0380,-0.2063,-0.1496,0.0106,0.0659,0.0029,44.1938,0.7500,18.8250,97.9911,
9.455055,-0.0606,-0.1361,-0.1209,0.0106,0.0659,0.0029,44.1938,0.7500,18.8250,97.9911,
9.472204,-0.1488,-0.0903,-0.1771,0.0106,0.0659,0.0029,44.1938,0.7500,18.8250,97.9911,
9.474072,-0.1488,-0.0903,-0.1771,0.0106,0.0659,0.0029,42.1313,0.7688,19.7250,97.9911,
9.490550,-0.1278,-0.0870,-0.2391,0.0106,0.0659,0.0029,42.1313,0.7688,19.7250,97.9911,
9.500583,-0.1278,-0.0870,-0.2391,0.0106,0.0659,0.0029,42.1313,0.7688,19.7250,97.9911,
9.508845,-0.1301,-0.1998,-0.1562,0.0106,0.0659,0.0029,42.1313,0.7688,19.7250,97.9911,
9.512936,-0.1301,-0.1998,-0.1562,-0.0346,0.0646,0.0396,42.1313,0.7688,19.7250,97.9911,
9.528341,-0.1211,-0.2404,-0.0287,-0.0346,0.0646,0.0396,42.1313,0.7688,19.7250,97.9911,
9.530468,-0.1211,-0.2404,-0.0287,-0.0346,0.0646,0.0396,41.8688,-0.0188,19.8188,97.9911,
9.548552,-0.1211,-0.2404,-0.0287,-0.0346,0.0646,0.0396,41.8688,-0.0188,19.8188,97.9911,
9.553440,0.9314,-0.9641,0.8265,-0.0346,0.0646,0.0396,41.8688,-0.0188,19.8188,97.9911,
9.572939,-0.1966,0.0893,-0.3615,-0.0346,0.0646,0.0396,41.8688,-0.0188,19.8188,97.9911,
9.575361,-0.1966,0.0893,-0.3615,0.0314,0.0463,0.0188,41.8688,-0.0188,19.8188,97.9911,
9.586030,-0.1084,-0.2185,-0.4494,0.0314,0.0463,0.0188,41.8688,-0.0188,19.8188,97.9911,
9.591199,-0.1084,-0.2185,-0.4494,0.0314,0.0463,0.0188,41.9438,0.4875,19.4062,97.9911,
9.594942,-0.1084,-0.2185,-0.4494,0.0314,0.0463,0.0188,41.9438,0.4875,19.4062,97.9911,
9.606004,-0.1782,-0.3246,0.0461,0.0314,0.0463,0.0188,41.9438,0.4875,19.4062,97.9911,
9.629408,-0.1186,-0.3632,0.2076,0.0314,0.0463,0.0188,41.9438,0.4875,19.4062,97.9911,
