time,ax,ay,az,wx,wy,wz,Bx,By,Bz
3.79585,0.1652,0.3065,-1.192,-0.89,-0.0301,-0.5537,29.325,-1.2,43.2
3.81585,0.8631,0.2603,-0.851,-0.89,-0.0301,-0.5537,29.85,-3.3,48.375
3.83585,0.9036,0.1802,-0.3038,-0.89,-0.0301,-0.5537,29.85,-3.3,48.375
3.85585,0.3903,0.0712,-0.3695,-0.6073,-0.0828,-0.4259,29.85,-3.3,48.375
3.87585,0.0617,-0.045,-0.8558,-0.6073,-0.0828,-0.4259,29.85,-3.3,48.375
3.89585,0.5963,0.38505,-0.1095,-0.6073,-0.0828,-0.4259,30.975,-3.825,51.075
3.91585,1.0175,-0.0641,0.0999,-0.4817,-0.0452,-0.3525,30.975,-3.825,51.075
3.93585,-0.7161,-0.588,-0.2236,-0.4817,-0.0452,-0.3525,30.975,-3.825,51.075
3.95585,-0.7299,-0.3794,0.1299,-0.4817,-0.0452,-0.3525,31.125,-5.025,52.35
3.97585,0.1643,-0.0073,-0.1038,-0.398,-0.0267,-0.30875,31.125,-5.025,52.35
3.99585,1.0631,-0.1167,-0.3873,-0.3143,-0.0082,-0.265,31.125,-5.025,52.35
4.01585,0.3353,-0.2541,0.0598,-0.3143,-0.0082,-0.265,31.125,-5.025,52.35
4.03585,-0.5669,-0.1795,0.0761,-0.3143,-0.0082,-0.265,31.575,-5.325,55.725
4.05585,-0.4557,-0.0619,-0.1299,-0.1988,0.055,-0.281,31.575,-5.325,55.725
4.07585,-0.2338,-0.0423,-0.0172,-0.1988,0.055,-0.281,31.575,-5.325,55.725
4.09585,-0.1644,-0.0632,0.5465,-0.1988,0.055,-0.281,30.975,-4.5,55.5
4.11585,-0.29055,0.03305,0.47125,-0.1988,0.055,-0.281,30.975,-4.5,55.5
4.13585,-0.239,0.109,0.03645,-0.2065,0.0559,-0.3456,30.975,-4.5,55.5
4.15585,0.2311,0.4343,-0.3185,-0.2065,0.0559,-0.3456,31.875,-4.275,55.4625
4.17585,0.5549,0.5402,-0.3732,-0.2065,0.0559,-0.3456,32.775,-4.05,55.425
4.19585,0.47355,0.18825,-0.53,-0.1674,0.0829,-0.3493,32.775,-4.05,55.425
4.21585,-0.114,-0.00765,-0.21535,-0.1674,0.0829,-0.3493,32.775,-4.05,55.425
4.23585,-0.4933,0.1722,-0.03115,-0.1674,0.0829,-0.3493,32.25,-2.4,53.1
4.25585,0.2305,0.3465,0.5559,-0.2283,0.1043,-0.34635,32.25,-2.4,53.1
4.27585,-0.059,0.191,0.0212,-0.2892,0.1257,-0.3434,32.25,-2.4,53.1
4.29585,-0.4535,-0.3353,-0.4906,-0.2892,0.1257,-0.3434,32.1375,-1.7625,52.8
4.31585,0.0337,-0.164,-0.3088,-0.2892,0.1257,-0.3434,32.025,-1.125,52.5
4.33585,0.25455,0.46295,0.26595,-0.1208,0.1654,-0.2853,32.025,-1.125,52.5
4.35585,0.0081,0.7982,0.8606,-0.1208,0.1654,-0.2853,32.025,-1.125,52.5
4.37585,-0.2237,0.2165,0.4007,-0.1208,0.1654,-0.2853,32.175,-1.65,51.3
4.39585,-0.4236,-0.1167,-0.5368,-0.1208,0.1654,-0.2853,32.175,-1.65,51.3
4.41585,0.01245,-0.15445,-0.41935,-0.1759,0.1497,-0.3112,32.175,-1.65,51.3
4.43585,0.1207,-0.1062,-0.1332,-0.1759,0.1497,-0.3112,31.05,-2.4,51
